code,name,signal_date,close,ma20,ma60,ma120,ma20_slope_5,ma60_slope_10,ret10,ret20,ret60,amount_ma5,amount_ma20,amount_ratio_5_20,turnover_ma5,turnover_ma20,high20,high60,is_20d_high,is_60d_high,dist_to_60d_high,max_dd20,up_down_amount_ratio20,limit_up_count_5,heavy_bearish_candle,bench_ret20,bench_ret60,ret20_rank_pct,ret60_rank_pct,basic_liquid,trend_basic,relative_strength,volume_ok,near_breakout,risk_ok,candidate,score,status
601398,工商银行,2026-06-12,7.78,7.3149999999999995,7.297166666666667,7.290416666666667,0.01238668604248816,0.011481772397542,0.07756232686980624,0.07458563535911611,0.09732016925246834,3401860516.4,2296830056.65,1.4811111107461394,0.00166259134917764,0.001159555841539505,7.78,7.78,True,True,0.0,-0.030303030303030276,2.1830256893976125,0.0,False,-0.016929812846466774,0.022639551378886624,0.9151131824234354,0.8658455392809588,True,True,True,True,True,True,True,98,强趋势池
603120,肯特催化,2026-06-12,57.84,52.037,44.23916666666666,42.99016666666667,0.013961282528424324,0.029803726823742105,0.2158923691402146,0.08538187277162712,0.3272143184947225,251454519.6,209392553.8,1.2008761297222403,0.125166944591029,0.10427826649076515,57.84,57.84,True,True,0.0,-0.16368834882058625,1.2987530215069325,1.0,False,-0.016929812846466774,0.022639551378886624,0.9217709720372836,0.9444074567243675,True,True,True,True,True,True,True,96,强趋势池
600228,返利科技,2026-06-12,7.48,6.4995,6.126666666666667,5.863916666666666,0.008377938096346238,0.024326357733998494,0.18354430379746844,0.1316187594553706,0.2529313232830821,319872946.8,110876337.05,2.884952328969457,0.11117127063863333,0.03951732671717455,7.64,7.64,False,False,-0.020942408376963262,-0.09595202398800595,3.9885066215929768,0.0,False,-0.016929812846466774,0.022639551378886624,0.9470705725699068,0.9297603195739015,True,True,True,True,True,True,True,87,强趋势池
601838,成都银行,2026-06-12,20.07,18.930999999999997,18.16283333333333,17.24641666666667,0.00933034762209406,0.02190527095582362,0.07903225806451597,0.0721153846153848,0.1648287869994196,552328345.8,443703918.9,1.2448128634276978,0.0066488885244189,0.005509404789421485,20.14,20.14,False,False,-0.0034756703078451245,-0.024857586742620397,1.5803372092709018,0.0,False,-0.016929812846466774,0.022639551378886624,0.9131158455392809,0.9001331557922769,True,True,True,True,True,True,True,87,强趋势池
601997,贵阳银行,2026-06-12,5.81,5.678,5.604166666666667,5.57925,0.0006167944312274187,0.0056525900227299974,0.03197158081705154,0.028318584070796238,0.03750000000000009,308604508.2,256229173.0,1.2044081654980012,0.01452787761928678,0.011839917189978795,5.81,6.05,True,False,-0.03966942148760333,-0.03298611111111105,1.0851678315301934,0.0,False,-0.016929812846466774,0.022639551378886624,0.8721704394141145,0.8189081225033289,True,True,True,True,True,True,True,87,强趋势池
600869,远东股份,2026-06-12,32.43,24.835500000000003,18.963166666666666,15.030083333333332,0.08877490629315465,0.14654963924382258,0.34564315352697084,0.49930651872399445,1.4383458646616538,5104042847.0,3359123759.55,1.519456623915445,0.07710283122338762,0.05919242810173805,33.55,33.55,False,False,-0.03338301043219072,-0.06546275395033863,1.7438409911350357,1.0,False,-0.016929812846466774,0.022639551378886624,0.9923435419440746,0.9953395472703063,True,True,True,True,True,True,True,86,强趋势池
002832,比音勒芬,2026-06-12,21.37,19.7135,18.247500000000002,16.593916666666665,0.007512840824879463,0.03668178504133124,0.12770448548812685,0.04601076847772889,0.29908814589665655,348127161.8,246311039.7,1.4133640222704156,0.043224866144189536,0.03106850075380637,21.46,21.46,False,False,-0.00419384902143527,-0.07539682539682535,1.186100621018987,0.0,False,-0.016929812846466774,0.022639551378886624,0.8898135818908123,0.9394141145139814,True,True,True,True,True,True,True,85,强趋势池
603976,正川股份,2026-06-12,27.19,22.569,20.889666666666663,20.411833333333334,0.03648763461847593,0.026367939206341173,0.2553093259464452,0.28315243039169413,0.3574638042935596,200740121.2,136838974.65,1.4669806004717822,0.054264756542439285,0.03884635586030631,27.5,27.5,False,False,-0.011272727272727212,-0.13079130791307914,2.347903464643031,0.0,False,-0.016929812846466774,0.022639551378886624,0.9786950732356857,0.9467376830892144,True,True,True,True,True,True,True,85,强趋势池
002948,青岛银行,2026-06-12,5.99,5.6305,5.481,5.183333333333334,0.0012447763848135729,0.010570954458853254,0.07155635062611809,0.05457746478873249,0.14095238095238094,295228123.4,236316476.25,1.249291323587938,0.01456617636279274,0.012589274459372446,6.0,6.22,False,False,-0.036977491961414755,-0.051056338028169,1.0100567803533853,0.0,False,-0.016929812846466774,0.022639551378886624,0.8958055925432756,0.8894806924101198,True,True,True,True,True,True,True,84,趋势观察池
603124,江南新材,2026-06-12,178.7,143.722,125.78766666666667,109.09058333333334,0.07577555137220848,0.07613687727158003,0.3041891694643115,0.49953847444826716,0.7747541960472737,1006528631.2,579759018.45,1.7361155224303004,0.07708053505781105,0.049910986909862384,187.78,187.78,False,False,-0.04835445734370014,-0.10000000000000009,2.798095086868845,1.0,False,-0.016929812846466774,0.022639551378886624,0.992676431424767,0.9816910785619174,True,True,True,True,True,True,True,84,趋势观察池
603150,万朗磁塑,2026-06-12,76.43,69.82849999999999,61.3175,54.27516666666667,0.006080122178758307,0.03834104764055102,0.12067448680351922,0.06596931659693173,0.37711711711711726,308979222.4,189811117.0,1.6278246884770189,0.04856634418539354,0.03139559269094434,79.79,79.79,False,False,-0.0421105401679408,-0.10777607147843082,1.533472260832628,1.0,False,-0.016929812846466774,0.022639551378886624,0.9061251664447404,0.9490679094540613,True,True,True,True,True,True,True,84,趋势观察池
600060,海信视像,2026-06-12,27.73,25.759500000000003,24.138500000000004,23.98325,0.012678381884656309,0.02684249707540154,0.07397366382649118,0.08873184138201817,0.2418271383788626,683832615.0,425422831.3,1.6074187013197099,0.019719107517277297,0.01256567854319266,28.38,28.38,False,False,-0.022903453136011276,-0.06641791044776124,0.9499169193768019,0.0,False,-0.016929812846466774,0.022639551378886624,0.9227696404793608,0.927762982689747,True,True,True,True,True,True,True,83,趋势观察池
