code  , name    , signal_date, close  , ma20                 , ma60                 , ma120                , ma20_slope_5           , ma60_slope_10          , ret10                 , ret20                 , ret60                 , amount_ma5   , amount_ma20   , amount_ratio_5_20  , turnover_ma5         , turnover_ma20        , high20 , high60 , is_20d_high, is_60d_high, dist_to_60d_high      , max_dd20             , up_down_amount_ratio20, limit_up_count_5, heavy_bearish_candle, bench_ret20         , bench_ret60         , ret20_rank_pct        , ret60_rank_pct        , basic_liquid, trend_basic, relative_strength, volume_ok, near_breakout, risk_ok, candidate, score, status
603270, 金帝股份, 2026-06-08 ,   30.08,   29.186500000000002 ,   26.680333333333333 ,   26.367166666666666 , 0.0012693185131822382  , 0.01525913899388609    , -0.01923703945223354  , 0.053959355290819966  , 0.17088361230050597   ,   185244506.0,   174484254.8 , 1.0616688950663988 , 0.0908711152916751   , 0.0831929168833706   ,   32.43,   32.43, False      , False      , -0.07246376811594213  , -0.14367088607594947 ,    1.425733218219936  ,              1.0, False               , -0.04810356237493274, 0.008317011625847526, 0.9138389886892881    , 0.9131736526946108    , True        , True       , True             , False    , False        , True   , False    ,    77, 回踩观察
603931, 格林达  , 2026-06-08 ,   56.48,   54.629             ,   38.77033333333334  ,   36.144499999999994 , 0.08685228843992165    , 0.1417647087695535     , -0.045300878972278524 , 0.31931791637467866   , 0.7677621283255085    ,   678635579.0,   603777279.05, 1.1239833007094673 , 0.057059297635108044 , 0.05441353778277811  ,   66.99,   66.99, False      , False      , -0.1568890879235707   , -0.13902439024390245 ,    1.209934423765588  ,              0.0, False               , -0.04810356237493274, 0.008317011625847526, 0.9853626081170991    , 0.9827012641383899    , True        , True       , True             , False    , False        , True   , False    ,    77, 回踩观察
000727, 冠捷科技, 2026-06-08 ,    2.9 ,    2.8935000000000004,    2.7745            ,    2.702833333333333 , 0.011006289308176154   , 0.01760498807995603    , -0.010238907849829393 , 0.01754385964912264   , 0.05454545454545445   ,   919271932.8,   658642005.5 , 1.3957080251845553 , 0.06842110726442988  , 0.0497306804921118   ,    3.11,    3.11, False      , False      , -0.067524115755627    , -0.08666666666666656 ,    0.8491964858256854 ,              0.0, False               , -0.04810356237493274, 0.008317011625847526, 0.8802395209580839    , 0.8403193612774451    , True        , True       , True             , True     , False        , True   , False    ,    76, 回踩观察
002353, 杰瑞股份, 2026-06-08 ,  147.22,  141.624             ,  122.90566666666668  ,  104.88300000000001  , 0.006653019447287356   , 0.03908873273373148    , 0.07679929783499118   , 0.022006247830614223  , 0.23454926624737937   ,  3504385599.6,  2758555189.6 , 1.2703699432267468 , 0.0338232736820358   , 0.027797912277304472 ,  162.23,  162.23, False      , False      , -0.09252296122788628  , -0.10717658168083088 ,    0.9126001785829744 ,              1.0, False               , -0.04810356237493274, 0.008317011625847526, 0.8862275449101796    , 0.9314703925482368    , True        , True       , True             , True     , False        , True   , False    ,    76, 回踩观察
002787, 华源控股, 2026-06-08 ,   26.58,   26.35              ,   18.971833333333333 ,   15.868666666666666 , 0.055519948726165724   , 0.1280336137784781     , 0.006436955698599034  , 0.14421007318123102   , 0.9806259314456034    ,   823962025.0,   661406273.15, 1.2457729211968542 , 0.12035934241445172  , 0.09954259324686263  ,   30.42,   30.42, False      , False      , -0.1262327416173571   , -0.1440738112136266  ,    0.8541013580999784 ,              2.0, False               , -0.04810356237493274, 0.008317011625847526, 0.9537591483699268    , 0.9910179640718563    , True        , True       , True             , True     , False        , True   , False    ,    76, 回踩观察
002815, 崇达技术, 2026-06-08 ,   17.2 ,   16.44              ,   15.336166666666667 ,   14.882166666666668 , 0.03588418764374168    , 0.01978233885982794    , 0.022592152199762072  , 0.07098381070983817   , 0.10468850353243409   ,  1951387087.4,  1213631114.85, 1.6078914453682114 , 0.14512942135180967  , 0.09298025392820927  ,   18.49,   18.49, False      , False      , -0.06976744186046513  , -0.10938433950986248 ,    1.0425541880447755 ,              0.0, False               , -0.04810356237493274, 0.008317011625847526, 0.9251497005988024    , 0.8765801729873586    , True        , True       , True             , True     , False        , True   , False    ,    76, 回踩观察
002876, 三利谱  , 2026-06-08 ,   31.3 ,   29.890000000000004 ,   28.667666666666666 ,   27.02566666666667  , 0.003609502224460881   , 0.015036174155247828   , 0.03164139749505601   , 0.011635423400129241  , 0.09632224168126102   ,   405067067.6,   238696562.75, 1.6969958131498064 , 0.08652518196760824  , 0.052780527401011544 ,   33.56,   33.56, False      , False      , -0.06734207389749702  , -0.10283454185893215 ,    1.1845839085749579 ,              1.0, False               , -0.04810356237493274, 0.008317011625847526, 0.872255489021956     , 0.8689288090485695    , True        , True       , True             , True     , False        , True   , False    ,    76, 回踩观察
605020, 永和股份, 2026-06-08 ,   32.77,   32.68              ,   28.033166666666666 ,   27.655666666666665 , 0.06029881738396914    , 0.02980450741133045    , 0.004598405885959611  , 0.17962562994960418   , 0.13942976356050085   ,   941531010.0,  1059909666.9 , 0.8883125037945627 , 0.054158618606513144 , 0.06383028316364633  ,   36.88,   36.88, False      , False      , -0.1114425162689805   , -0.07949438202247183 ,    1.388953535380188  ,              0.0, False               , -0.04810356237493274, 0.008317011625847526, 0.9610778443113772    , 0.8995342648037259    , True        , True       , True             , False    , False        , True   , False    ,    76, 回踩观察
000539, 粤电力Ａ, 2026-06-08 ,    7.78,    7.6905            ,    6.6815            ,    5.708             , 0.058058746646488135   , 0.09222428073234523    , 0.15088757396449703   , 0.05563093622795123   , 0.5136186770428017    ,  3005839864.4,  1698606583.85, 1.7695915540295817 , 0.13298482227211258  , 0.08140241887887988  ,    9.82,    9.82, False      , False      , -0.20773930753564152  , -0.2036847492323438  ,    1.1434489614648378 ,              0.0, False               , -0.04810356237493274, 0.008317011625847526, 0.91583499667332      , 0.9697272122421823    , True        , True       , True             , True     , False        , False  , False    ,    75, 回踩观察
001226, 拓山重工, 2026-06-08 ,   51.0 ,   50.8095            ,   46.765166666666666 ,   46.70741666666667  , 0.010581273929690216   , 0.017352839868747694   , 0.006910167818361401  , 0.02102102102102088   , 0.11719605695509316   ,   102464850.4,    90973065.15, 1.1263207437393903 , 0.059596892095830946 , 0.052362518569609474 ,   55.67,   55.67, False      , False      , -0.08388719238368958  , -0.12284245317664333 ,    1.1932158085309432 ,              0.0, False               , -0.04810356237493274, 0.008317011625847526, 0.8852295409181636    , 0.884896872920825     , True        , True       , True             , False    , False        , True   , False    ,    75, 回踩观察
