code,name,industry,signal_date,close,ma5,ma10,ma20,ma60,ma120,ma5_slope_3,ma10_slope_5,ma20_slope_5,ma60_slope_10,ret5,ret10,ret20,ret60,amount_ma5,amount_ma10,amount_ma20,amount_ratio_5_20,turnover_ma5,turnover_ma20,high20,high60,is_20d_high,is_60d_high,dist_to_60d_high,max_dd20,atr20,atr20_pct,up_down_amount_ratio20,limit_up_count_5,heavy_bearish_candle,short_term_strong,pullback_rebound,bench_ret20,bench_ret60,market_ok,market_state,ret20_rank_pct,ret60_rank_pct,industry_ret20,industry_ret60,industry_ret20_rank_pct,industry_ret60_rank_pct,industry_count,industry_strong,basic_liquid,trend_basic,relative_strength,volume_ok,near_breakout,risk_ok,short_term_ok,candidate,score,trend_confirmed_by_score,status,score_trend_status,score_now,score_1d_ago,score_3d_ago,score_5d_ago,score_change_1d,score_change_3d,score_change_5d,score_ma3,score_ma5,score_min5,score_max5,score_rise_days_5,score_momentum,status_5d_ago,status_changed
605288,凯迪股份,,2026-06-23,87.66,80.532,73.943,71.271,65.25883333333333,72.46033333333334,0.141100121857908,0.07514358415121758,0.018724718057203438,0.008904990247283529,0.24942987457240595,0.1960704052394595,0.12514439738159422,0.3828679602460956,273512431.2,203290997.9,195441911.25,1.3994563880934212,0.03532853485305838,0.027457063594736965,90.76,90.76,False,False,-0.03415601586602035,-0.16870415647921766,5.864500000000001,0.06690052475473422,2.150374210552579,0.0,False,True,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.9195478723404256,0.9105718085106383,,,,,,True,True,False,True,True,True,True,True,False,85,True,市场环境弱观察,趋势转强,85.0,83.0,74.0,63.0,2.0,11.0,22.0,82.66666666666667,77.0,63.0,85.0,4.0,23.700000000000003,回踩观察,True
002926,华西证券,,2026-06-23,8.44,8.235999999999999,8.088999999999999,8.0735,8.344666666666667,8.703666666666667,0.01603750308413532,0.01812460667086202,-0.0006807773239261294,-0.010611599644303804,0.02055622732769047,0.10039113428943924,0.030525030525030417,0.018094089264173663,202275001.2,180866249.6,155615929.55,1.2998348034479865,0.009312691352380918,0.007302184476190429,8.63,8.85,False,False,-0.04632768361581918,-0.07030303030303031,0.22500000000000017,0.02665876777251187,1.4346113920141075,0.0,False,True,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.8450797872340425,0.711436170212766,,,,,,True,True,False,True,True,True,True,True,False,67,False,市场环境弱观察,趋势修复,67.0,55.0,46.0,46.0,12.0,21.0,21.0,55.333333333333336,52.2,44.0,67.0,2.0,23.650000000000002,跌破MA60剔除,True
603456,九洲药业,,2026-06-23,13.19,12.959999999999999,12.716,12.5925,14.338833333333334,16.060666666666666,0.024182076813655584,0.024740107986139126,0.002029123895917806,-0.04031367474650571,0.03613511390416324,0.09008264462809912,0.05604483586869491,-0.1604073838319543,205525841.6,175933054.4,159489732.9,1.2886462210634249,0.0178863271060669,0.014124285515388173,13.33,17.72,False,False,-0.25564334085778784,-0.049489395129615144,0.37499999999999967,0.028430629264594366,1.2394729626259153,0.0,False,True,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.8740026595744681,0.2942154255319149,,,,,,True,True,False,False,True,False,True,True,False,62,False,市场环境弱观察,趋势修复,62.0,56.0,48.0,43.0,6.0,14.0,19.0,56.333333333333336,52.6,46.0,62.0,4.0,23.550000000000004,跌破MA60剔除,True
000987,越秀资本,,2026-06-23,8.37,7.909999999999999,7.675,7.769999999999999,8.374,8.861583333333332,0.04243542435424352,0.014674775251189764,-0.012078830260648599,-0.02191940821491123,0.07999999999999985,0.14032697547683926,0.02699386503067469,0.0011961722488038617,490951070.4,372348225.9,318102714.3,1.5433727797021817,0.01217096864586226,0.0080751161396616,8.62,9.31,False,False,-0.10096670247046202,-0.12043795620437958,0.2710000000000002,0.03237753882915176,1.5123101014480813,1.0,False,False,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.8414228723404256,0.6865026595744681,,,,,,True,True,False,False,True,False,True,False,False,48,False,市场环境弱观察,弱势延续,48.0,47.0,31.0,26.0,1.0,17.0,22.0,41.333333333333336,36.8,29.0,48.0,3.0,23.35,跌破MA60剔除,True
000811,冰轮环境,,2026-06-23,44.97,39.809999999999995,35.864,33.9315,27.340333333333334,22.614250000000002,0.20097743453602002,0.1409302029649422,0.030162729977533553,0.11816068762908394,0.3285081240768093,0.5390143737166324,0.3034782608695652,1.4831584759801215,1951101050.0,1492185667.1,1435835587.05,1.3588610475999137,0.04896164826794646,0.04199536194600185,47.0,47.0,False,False,-0.04319148936170214,-0.17012212439647834,2.7310000000000008,0.060729375138981564,1.3430841251972452,3.0,False,True,True,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.9700797872340425,0.9896941489361702,,,,,,True,True,True,True,True,True,True,True,False,91,True,市场环境弱观察,趋势转强,91.0,100.0,71.0,68.0,-9.0,20.0,23.0,94.33333333333333,83.4,63.0,100.0,3.0,23.299999999999997,回踩观察,True
600470,六国化工,,2026-06-23,6.5,5.843999999999999,5.71,5.6035,6.353333333333334,6.636583333333333,0.009675190048376026,0.0362976406533575,-0.0008024251069899124,-0.05594492186532596,0.1130136986301371,0.23106060606060597,0.13636363636363646,-0.06069364161849711,280849223.0,240948745.2,166629090.85,1.6854753366734823,0.0898155797546012,0.055616754217791366,6.5,7.73,True,False,-0.1591203104786546,-0.10350584307178634,0.33749999999999997,0.05192307692307692,1.6119557867730843,2.0,False,True,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.926529255319149,0.5721409574468085,,,,,,True,True,False,False,True,True,True,True,False,58,False,市场环境弱观察,震荡无趋势,58.0,55.0,32.0,38.0,3.0,26.0,20.0,48.333333333333336,45.0,32.0,58.0,2.0,23.25,跌破MA60剔除,True
002008,大族激光,,2026-06-23,145.11,136.88000000000002,129.615,129.8315,109.80483333333333,81.72491666666669,0.07402350799554336,0.03466030190064906,-0.010607856062366805,0.10755670766866876,0.16835748792270544,0.20064537481383438,0.020248892638683902,1.3530079455164588,12504860055.2,8702907636.6,7773336119.7,1.6086863944438063,0.09606066213750317,0.06184969131572314,145.12,156.28,True,False,-0.07147427693882769,-0.12398882188557125,9.565000000000001,0.06591551236992627,0.6735796415219212,2.0,False,False,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.8267952127659575,0.984375,,,,,,True,True,False,True,True,True,True,False,False,78,False,市场环境弱观察,趋势转强,78.0,67.0,64.0,54.0,11.0,14.0,24.0,71.33333333333333,69.0,64.0,78.0,2.0,23.05,跌破MA20观察,True
600497,驰宏锌锗,,2026-06-23,11.0,10.552000000000001,9.726,9.610000000000001,9.161333333333333,9.024333333333333,0.09893772130806089,0.0714993940729316,0.01979094816151128,0.016833771134707298,0.0869565217391306,0.3349514563106797,0.10000000000000009,0.4230271668822767,3484885431.0,2529524559.4,2141998860.45,1.6269315055881406,0.06397645647736308,0.04275302797612231,12.18,12.18,False,False,-0.09688013136288998,-0.18953603158933863,0.663,0.060272727272727276,1.1075600898631925,1.0,False,True,True,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.9082446808510638,0.9188829787234043,,,,,,True,True,True,True,True,False,True,True,False,89,True,市场环境弱观察,趋势转强,89.0,100.0,72.0,65.0,-11.0,17.0,24.0,91.66666666666667,83.4,70.0,100.0,3.0,22.650000000000002,剔除,True
603156,养元饮品,,2026-06-23,45.58,44.754000000000005,42.724,42.0815,37.7905,33.78125,0.061728980831277314,0.051020910209102155,-0.0023707075376646625,0.059576436722524884,0.07423992458166384,0.17172236503856042,0.03921568627450989,0.5959383753501402,557046040.8,466047337.7,431962020.2,1.289571802035016,0.009951258150063697,0.00802417413657265,47.27,51.74,False,False,-0.11905682257441053,-0.09723833836156892,1.7169999999999994,0.03767003071522596,1.1610396980115334,0.0,False,True,True,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.8567154255319149,0.9424867021276596,,,,,,True,True,False,True,True,False,True,True,False,87,False,市场环境弱观察,趋势转强,87.0,99.0,68.0,64.0,-12.0,19.0,23.0,91.0,81.4,66.0,99.0,3.0,22.55,回踩观察,True
002730,电光科技,,2026-06-23,31.9,31.002,29.861,29.845,29.533,23.185083333333335,0.052127876196294,0.03015144720046914,-0.003289528612219761,0.05205098823850718,0.04010433648516454,0.15162454873646203,0.022763706316126786,0.36150234741784026,535486117.4,431854872.7,417779017.65,1.281744881330088,0.04910263356447713,0.03991944582936012,33.6,35.88,False,False,-0.11092530657748056,-0.13220551378446121,1.9509999999999998,0.06115987460815047,0.8010723843765102,0.0,False,True,True,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.8347739361702128,0.9049202127659575,,,,,,True,True,False,True,True,False,True,True,False,82,False,市场环境弱观察,趋势转强,82.0,84.0,58.0,61.0,-2.0,24.0,21.0,80.66666666666667,72.6,58.0,84.0,2.0,22.45,回踩观察,True
000070,特发信息,,2026-06-23,25.08,21.752000000000002,20.008000000000003,19.017500000000002,19.218,16.748250000000002,0.1603542088978982,0.08721404118893683,0.04211189654227643,0.03783842165898599,0.33333333333333326,0.35861321776814714,0.36899563318777284,0.7392510402219139,2362760596.4,2055804589.1,1789991856.8,1.3199839917841576,0.12878970794619748,0.10819808260260103,25.08,25.08,True,True,0.0,-0.14156626506024095,1.5065,0.06006778309409889,2.577224601695602,2.0,False,True,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.9787234042553191,0.956781914893617,,,,,,True,True,False,True,True,True,True,True,False,93,False,市场环境弱观察,趋势转强,93.0,100.0,78.0,70.0,-7.0,15.0,23.0,94.33333333333333,86.8,73.0,100.0,3.0,22.099999999999998,剔除,True
605167,利柏特,,2026-06-23,16.67,14.718,14.398000000000001,14.898500000000002,16.749333333333333,16.800083333333333,0.0642082429501083,-0.0033227190917901606,-0.04266666666666652,-0.0268145063671138,0.20361010830324933,0.17146872803935365,0.05306380290587498,0.00240529164161174,309743900.4,208326528.2,176148758.6,1.75842227252574,0.042446741003835255,0.024852791311417592,17.41,20.19,False,False,-0.17434373452204055,-0.2297530155083285,0.9375,0.056238752249550085,1.6162164773252228,1.0,False,False,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.8700132978723404,0.6884973404255319,,,,,,True,True,False,False,True,False,False,False,False,43,False,市场环境弱观察,弱势延续,43.0,36.0,31.0,26.0,7.0,12.0,17.0,37.666666666666664,34.0,26.0,43.0,4.0,22.0,跌破MA60剔除,True
603327,福蓉科技,,2026-06-23,10.87,10.768,10.385,10.372,10.227166666666667,10.309166666666666,0.03998454703496246,0.020739138981717975,0.0032888372992840864,0.013795268305577757,0.01779026217228452,0.0773042616451931,0.03425309229305418,0.23242630385487506,371585243.6,308079081.6,324756768.3,1.1441955329988422,0.033262616922765845,0.029677347716318636,11.04,11.21,False,False,-0.030330062444246297,-0.09337068160597572,0.5564999999999999,0.05119595216191351,1.1975886676638947,0.0,False,True,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.8523936170212766,0.8620345744680851,,,,,,True,True,False,True,False,True,True,True,False,83,True,市场环境弱观察,趋势修复,83.0,79.0,72.0,65.0,4.0,11.0,18.0,79.66666666666667,75.6,67.0,83.0,4.0,21.799999999999997,回踩观察,True
600409,三友化工,,2026-06-23,6.82,6.45,6.296,6.333,6.943,7.177416666666667,0.02283539486203634,0.013359085787864267,-0.018139534883720887,-0.036252168883747826,0.04441041347626351,0.09470304975922961,0.05900621118012417,-0.02571428571428569,334958538.4,300890815.0,263403812.3,1.271654102023792,0.024896864845142197,0.02001428071687595,7.09,8.03,False,False,-0.15068493150684925,-0.09408194233687406,0.3804999999999999,0.055791788856304966,1.5506490558157005,0.0,False,False,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.8766622340425532,0.6402925531914894,,,,,,True,True,False,False,True,False,True,False,False,50,False,市场环境弱观察,震荡无趋势,50.0,48.0,29.0,30.0,2.0,21.0,20.0,42.333333333333336,37.6,29.0,50.0,2.0,21.6,跌破MA60剔除,True
000050,深天马Ａ,,2026-06-23,9.99,9.132000000000001,8.510000000000002,8.309999999999999,8.093666666666667,8.791833333333333,0.12546216416070988,0.05779987569919243,0.04515155326374032,-0.005305094119333775,0.2566037735849056,0.21532846715328469,0.23945409429280384,0.2566037735849056,934227507.8,691423099.3,593654412.4,1.5736891502636121,0.04189036543232026,0.028656445172194945,10.17,10.17,False,False,-0.017699115044247815,-0.12775842044134722,0.5725000000000001,0.05730730730730732,1.738043994171866,1.0,False,True,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.9597739361702128,0.8706781914893617,,,,,,True,True,False,True,True,True,True,True,False,83,True,市场环境弱观察,趋势转强,83.0,89.0,86.0,48.0,-6.0,-3.0,35.0,85.33333333333333,79.0,53.0,89.0,2.0,21.450000000000003,跌破MA60剔除,True
600369,西南证券,,2026-06-23,4.21,4.0920000000000005,4.012,3.996,4.120833333333334,4.305750000000001,0.019940179461615415,0.020086448004068114,0.001880406167731996,-0.011514012713389032,0.02933985330073363,0.09350649350649354,0.036945812807881895,0.004773269689737347,247865957.2,216058392.9,188801666.2,1.3128377635048647,0.009026607250641102,0.00705196998658041,4.33,4.34,False,False,-0.02995391705069117,-0.0635696821515892,0.11399999999999995,0.02707838479809975,1.2354945201263101,0.0,False,True,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.8550531914893617,0.6918218085106383,,,,,,True,True,False,False,True,True,True,True,False,65,False,市场环境弱观察,趋势修复,65.0,62.0,48.0,47.0,3.0,17.0,18.0,56.0,52.4,41.0,65.0,3.0,21.45,跌破MA60剔除,True
603499,翔港科技,,2026-06-23,15.04,14.59,13.623000000000001,13.4375,14.683166666666667,15.368166666666667,0.07358351729212664,0.07999048676074216,-0.012093809733862648,-0.0379159340839349,0.06440198159943367,0.2564745196324143,0.002666666666666595,-0.06525792417650722,151010325.6,118214378.0,101612567.9,1.4861382673510801,0.02435247848259366,0.01757472748538772,15.87,16.9,False,False,-0.11005917159763312,-0.17391304347826086,0.7529999999999998,0.05006648936170212,1.3581452732252042,0.0,False,True,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.7958776595744681,0.5611702127659575,,,,,,True,True,False,False,True,False,True,True,False,50,False,市场环境弱观察,震荡无趋势,50.0,37.0,37.0,29.0,13.0,13.0,21.0,41.333333333333336,38.6,32.0,50.0,2.0,21.400000000000002,跌破MA60剔除,True
002201,九鼎新材,,2026-06-23,13.0,12.57,11.825999999999999,11.395999999999999,12.2485,12.327333333333334,0.08699411968177095,0.09348127600554768,0.013428190306802756,0.006174698795180733,0.1484098939929328,0.27326150832517127,0.06820049301561215,0.22065727699530502,825923293.6,688957480.8,500603940.35,1.6498537606846466,0.11037881051584142,0.07181539854405927,13.32,16.83,False,False,-0.22756981580510982,-0.13984835720303268,0.7314999999999999,0.056269230769230766,1.1813656277881104,1.0,False,True,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.8853058510638298,0.8563829787234043,,,,,,True,True,False,True,True,False,True,True,False,73,False,市场环境弱观察,趋势转强,73.0,75.0,69.0,43.0,-2.0,4.0,30.0,70.0,67.2,57.0,75.0,2.0,21.4,跌破MA60剔除,True
603876,鼎胜新材,,2026-06-23,27.39,26.534,26.051,26.3065,26.17683333333333,21.84783333333333,0.012670788489428375,0.012869362363919112,-0.010308308722559834,0.03659679505794777,0.031638418079096065,0.1630573248407643,0.010701107011070077,0.27751865671641784,950233275.8,891464063.8,911901815.25,1.0420346356471406,0.03876190819615194,0.03724015301075726,29.1,33.5,False,False,-0.18238805970149252,-0.18229166666666663,1.652,0.06031398320554947,1.226655378486452,0.0,False,False,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.8108377659574468,0.8799867021276596,,,,,,True,True,False,True,False,False,True,False,False,73,False,市场环境弱观察,趋势修复,73.0,72.0,57.0,54.0,1.0,16.0,19.0,70.0,65.6,57.0,73.0,3.0,21.4,跌破MA20观察,True
002654,万润科技,,2026-06-23,18.17,17.535999999999998,16.621000000000002,16.0845,15.456833333333334,15.207999999999998,0.057532263900615055,0.08104065040650421,-0.007895142636854313,0.012312663050003891,0.09326113116726842,0.278676988036594,0.03356086461888519,0.22356902356902375,1410086086.0,1374566954.5,1236044579.8,1.1408052015633297,0.0955878889125107,0.08916380953015535,18.68,20.1,False,False,-0.09601990049751241,-0.15416666666666667,1.0549999999999997,0.05806274078150796,1.513510334481692,0.0,False,True,True,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.8513962765957447,0.8583776595744681,,,,,,True,True,False,True,False,False,True,True,False,81,False,市场环境弱观察,趋势转强,81.0,86.0,63.0,58.0,-5.0,18.0,23.0,78.66666666666667,73.0,63.0,86.0,2.0,21.3,回踩观察,True
000551,创元科技,,2026-06-23,16.84,15.676000000000002,15.41,15.497499999999999,15.256499999999999,14.999500000000001,0.028608923884514637,0.01938215254349407,-0.027424770152813194,0.018559935908134984,0.07124681933842236,0.16539792387543262,-0.015780245470485066,0.28158295281582957,318731232.2,285867315.9,250430700.05,1.2727322653986246,0.04250005843599934,0.033533688014155474,16.9,18.05,False,False,-0.06703601108033241,-0.12158054711246202,0.6855,0.04070665083135392,0.5666081625261813,1.0,False,False,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.7563164893617021,0.8826462765957447,,,,,,True,True,False,True,True,False,True,False,False,72,False,市场环境弱观察,趋势修复,72.0,61.0,59.0,55.0,11.0,13.0,17.0,66.33333333333333,63.2,58.0,72.0,3.0,20.900000000000002,跌破MA20观察,True
002418,康盛股份,,2026-06-23,4.87,4.478,4.368,4.507,5.292,5.061416666666667,0.05563413484205548,-0.0029673590504448732,-0.061628149073495786,-0.008586505136291223,0.1378504672897196,0.12211981566820285,-0.0759013282732447,0.16507177033492826,424862526.0,332201017.0,311966122.7,1.3618867405310096,0.08010216672176856,0.05981517786215838,5.25,7.12,False,False,-0.3160112359550562,-0.17330677290836638,0.2529999999999998,0.05195071868583158,1.0322486701557063,1.0,False,False,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.5641622340425532,0.8304521276595744,,,,,,True,True,False,False,True,False,True,False,False,47,False,市场环境弱观察,弱势延续,47.0,46.0,26.0,28.0,1.0,21.0,19.0,39.666666666666664,34.6,26.0,47.0,2.0,20.9,跌破MA60剔除,True
605090,九丰能源,,2026-06-23,38.25,35.878,35.892999999999994,36.4945,40.211333333333336,42.35991666666666,0.011217587373167914,-0.008754487710577186,-0.028109187749666975,-0.018808994155994574,0.0777683854606932,0.0678391959798994,-0.026221995926680286,0.0013089005235600304,665180679.4,634092700.2,550767891.05,1.2077332215788399,0.02589461415762296,0.02121366154716163,39.91,49.48,False,False,-0.22696038803556984,-0.13306451612903225,1.576499999999999,0.04121568627450978,1.9967215622505532,0.0,False,False,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.7283909574468085,0.6868351063829787,,,,,,True,True,False,False,True,False,True,False,False,40,False,市场环境弱观察,弱势延续,40.0,37.0,28.0,24.0,3.0,12.0,16.0,35.666666666666664,31.8,24.0,40.0,4.0,20.85,跌破MA60剔除,True
000012,南  玻Ａ,,2026-06-23,4.67,4.57,4.367,4.3155,4.286333333333333,4.467249999999999,0.07075913776944698,0.04174618320610679,0.029460877862595325,-0.013275015346838392,0.13625304136253025,0.08352668213457082,0.01521739130434785,0.049438202247190866,519589687.0,381545302.0,384407318.15,1.3516643998885847,0.05804298055561098,0.04473982634530814,4.83,4.83,False,False,-0.0331262939958592,-0.11111111111111116,0.28700000000000003,0.061456102783725916,0.7373941249396948,2.0,False,True,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.8181515957446809,0.7506648936170213,,,,,,True,True,False,True,True,True,True,True,False,72,False,市场环境弱观察,趋势转强,72.0,80.0,67.0,42.0,-8.0,5.0,30.0,70.33333333333333,65.8,51.0,80.0,2.0,20.8,跌破MA60剔除,True
002587,奥拓电子,,2026-06-23,7.15,7.030000000000001,6.946000000000001,6.925000000000002,6.798333333333334,6.820583333333333,0.0304895924948696,0.016091281451141137,0.004496663765593434,-0.0005390571400568644,0.05301914580265099,0.04992657856093996,0.030259365994236287,0.0719640179910046,262704411.0,258566230.2,230887252.9,1.1378038748366086,0.07027459718030346,0.06251492884860112,7.42,7.42,False,False,-0.03638814016172498,-0.08990318118948826,0.4000000000000001,0.05594405594405595,1.087429550301742,0.0,False,True,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.8447473404255319,0.769281914893617,,,,,,True,True,False,True,False,True,True,True,False,73,False,市场环境弱观察,趋势修复,73.0,68.0,50.0,57.0,5.0,23.0,16.0,71.0,63.4,50.0,73.0,2.0,20.45,跌破MA20观察,True
603906,龙蟠科技,,2026-06-23,27.46,25.630000000000003,24.702999999999996,24.8065,25.96033333333333,22.459500000000002,0.0439068100358424,0.03299322572551611,-0.022134184799747825,0.0413360164194172,0.1277207392197124,0.19443236189647695,0.024244684819097362,0.37989949748743723,1481626339.0,1096655088.1,877541920.35,1.6883824061750419,0.10228719200410374,0.06202153097565506,28.25,34.52,False,False,-0.2045191193511009,-0.12618776130748766,1.322,0.04814275309541151,1.1812439132880537,1.0,False,False,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.8361037234042553,0.9095744680851063,,,,,,True,True,False,True,True,False,True,False,False,69,False,市场环境弱观察,趋势修复,69.0,64.0,51.0,54.0,5.0,18.0,15.0,62.0,60.0,51.0,69.0,3.0,20.4,跌破MA60剔除,True
601872,招商轮船,,2026-06-23,19.92,17.878,16.554000000000002,16.054499999999997,17.449333333333335,15.090083333333334,0.10823208529630568,0.09869250680294717,0.0016533566259044896,-0.002961707314750317,0.16083916083916083,0.4087694483734088,0.12099043331457526,0.10055248618784529,3772169847.0,2627360979.1,2224385528.3,1.6958255657610322,0.02615601609276958,0.01676414889426452,20.5,21.31,False,False,-0.06522759267949307,-0.18076477404403246,1.0229999999999997,0.05135542168674697,0.8317785380699203,1.0,False,True,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.9178856382978723,0.793218085106383,,,,,,True,True,False,True,True,False,True,True,False,66,False,市场环境弱观察,震荡无趋势,66.0,65.0,51.0,52.0,1.0,15.0,14.0,63.333333333333336,55.8,38.0,66.0,4.0,20.35,跌破MA60剔除,True
000623,吉林敖东,,2026-06-23,18.3,17.874000000000002,17.473999999999997,17.3155,17.813499999999998,18.583000000000002,0.02242306372268632,0.02534913742518463,0.004233724807887418,-0.007134297578240578,0.0298255486775465,0.10774818401937059,0.04871060171919783,0.0608695652173914,296012724.8,255636073.9,222071143.0,1.332963485489873,0.01378773905389782,0.0106841956142338,18.79,19.2,False,False,-0.04687499999999989,-0.060295790671217264,0.5085000000000001,0.02778688524590164,1.0207266375839068,0.0,False,True,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.8656914893617021,0.7599734042553191,,,,,,True,True,False,True,True,True,True,True,False,70,False,市场环境弱观察,趋势转强,70.0,80.0,48.0,46.0,-10.0,22.0,24.0,63.666666666666664,57.4,41.0,80.0,1.0,20.3,跌破MA60剔除,True
002986,宇新股份,,2026-06-23,12.6,11.709999999999999,11.477,11.665000000000001,13.440166666666666,13.209249999999999,0.032810019403774815,0.006048387096774244,-0.02270442359249325,-0.04923541271207421,0.12903225806451601,0.1190053285968029,-0.024012393493415995,-0.15265635507733688,112720315.4,92606015.1,82055467.35,1.373708773349641,0.03164528739943398,0.02322366338500836,13.08,16.33,False,False,-0.22841396203306796,-0.10364372469635619,0.6069999999999999,0.04817460317460317,0.9952513737612266,0.0,False,False,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.734375,0.3191489361702128,,,,,,True,True,False,False,True,False,True,False,False,47,False,市场环境弱观察,弱势延续,47.0,42.0,37.0,28.0,5.0,10.0,19.0,41.333333333333336,38.2,30.0,47.0,3.0,20.200000000000003,流动性不足,True
002803,吉宏股份,,2026-06-23,23.93,23.156,22.203,21.924,20.1015,19.2115,0.05899570108844765,0.044896230410842675,0.011581230101969986,0.0379432013769363,0.08723307587460227,0.20919656392117236,0.06544968833481746,0.41765402843601906,271580561.2,238036871.8,235930647.45,1.1511033608194339,0.0393740024672862,0.036788075498011955,24.26,24.26,False,False,-0.01360263808738671,-0.11255605381165923,1.0835000000000004,0.045277893857083175,1.0796875012965625,0.0,False,True,True,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.8816489361702128,0.9168882978723404,,,,,,True,True,True,True,False,True,True,True,False,94,True,市场环境弱观察,趋势转强,94.0,94.0,82.0,72.0,0.0,12.0,22.0,95.66666666666667,88.2,72.0,99.0,2.0,19.700000000000003,回踩观察,True
601099,太平洋,,2026-06-23,3.51,3.3660000000000005,3.2979999999999996,3.315,3.582333333333333,3.865416666666667,0.023722627737226443,0.01601971657424528,-0.012805241215008811,-0.028475863315856054,0.04776119402985057,0.110759493670886,0.0028571428571428914,-0.06896551724137934,657369485.0,554289164.1,453613790.4,1.4491832014637975,0.028268132836093647,0.019893570609017912,3.68,3.93,False,False,-0.10687022900763365,-0.09742120343839544,0.11699999999999997,0.033333333333333326,1.2468743798222102,0.0,False,False,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.7962101063829787,0.555186170212766,,,,,,True,True,False,False,True,False,True,False,False,50,False,市场环境弱观察,震荡无趋势,50.0,51.0,36.0,29.0,-1.0,14.0,21.0,45.0,40.4,31.0,51.0,2.0,19.6,跌破MA60剔除,True
002297,博云新材,,2026-06-23,32.82,28.412,25.017000000000003,23.2755,20.30233333333333,16.240583333333333,0.21824886373381358,0.18975602796404623,0.03093856579705001,0.1258433612451244,0.4207792207792207,0.6567390206966179,0.1224350205198359,2.1079545454545454,3699358302.0,3137079559.6,2540243093.05,1.4563008997529767,0.22825327036728335,0.18875314787747402,34.32,34.32,False,False,-0.04370629370629375,-0.2530395136778115,2.058,0.06270566727605119,2.1991806219688064,2.0,False,True,True,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.9192154255319149,0.995345744680851,,,,,,True,True,True,True,True,True,False,True,False,90,False,市场环境弱观察,强趋势延续,90.0,100.0,84.0,66.0,-10.0,6.0,24.0,93.33333333333333,88.6,79.0,100.0,3.0,19.5,回踩观察,True
603698,航天工程,,2026-06-23,33.96,32.9,31.803999999999995,32.524,36.216833333333334,35.953250000000004,0.06410505207322603,0.0069655521783178465,-0.047376360148206675,0.0058508496229812135,0.1112565445026179,0.0777530942557918,-0.09728867623604454,0.17508650519031144,800514221.0,601740236.5,595589455.55,1.3440705061857774,0.04538590122950048,0.03374260611205428,37.69,47.9,False,False,-0.2910229645093946,-0.15246636771300448,1.8049999999999997,0.053150765606595984,1.049331582370084,0.0,False,False,False,-0.00044924442208482684,0.09937243028728959,False,市场中性偏强,0.47041223404255317,0.8361037234042553,,,,,,True,True,False,False,True,False,True,False,False,54,False,市场环境弱观察,震荡无趋势,54.0,60.0,36.0,34.0,-6.0,18.0,20.0,54.333333333333336,47.0,36.0,60.0,2.0,19.5,跌破MA60剔除,True
