code,name,industry,signal_date,close,ma5,ma10,ma20,ma60,ma120,ma5_slope_3,ma10_slope_5,ma20_slope_5,ma60_slope_10,ret5,ret10,ret20,ret60,amount_ma5,amount_ma10,amount_ma20,amount_ratio_5_20,turnover_ma5,turnover_ma20,high20,high60,is_20d_high,is_60d_high,dist_to_60d_high,max_dd20,atr20,atr20_pct,up_down_amount_ratio20,limit_up_count_5,heavy_bearish_candle,short_term_strong,pullback_rebound,bench_ret20,bench_ret60,market_ok,market_state,ret20_rank_pct,ret60_rank_pct,industry_ret20,industry_ret60,industry_ret20_rank_pct,industry_ret60_rank_pct,industry_count,industry_strong,basic_liquid,trend_basic,relative_strength,volume_ok,near_breakout,risk_ok,short_term_ok,candidate,score,status
600496,精工钢构,,2026-06-03,3.87,3.872,3.8630000000000004,3.914,3.844666666666667,4.012,0.004149377593360981,-0.007451181911613536,0.0024330900243310083,-0.0158283203208327,0.0,-0.02518891687657432,-0.027638190954773822,-0.05147058823529416,196677935.6,176097192.8,209249140.35,0.9399223111312534,0.02410152821075838,0.025208576917990628,4.18,4.2,False,False,-0.07857142857142863,-0.06617647058823528,0.15399999999999997,0.03979328165374676,0.79171825442238,0.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.7045908183632734,0.6207584830339321,,,,,,True,True,False,False,False,False,False,False,False,48,跌破MA20观察
001330,博纳影业,,2026-06-03,8.3,8.778,9.04,9.1215,8.016,8.736583333333332,-0.04107493991697608,-0.0318089322052052,0.015531062124248374,-0.014587772496312046,-0.10848549946294306,-0.14521112255406798,-0.042675893886966465,0.04534005037783384,875552257.4,979746069.7,989947691.5,0.8844429507920116,0.08600708373992363,0.09274929774486763,10.13,10.13,False,False,-0.18065153010858837,-0.14521112255406798,0.5154999999999997,0.062108433734939725,1.2481028069242153,0.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.6660013306719893,0.7847638057218895,,,,,,True,True,False,False,False,False,False,False,False,47,跌破MA20观察
002127,南极电商,,2026-06-03,2.92,2.978,3.022,3.072,2.9040000000000004,3.0854166666666667,-0.009973404255319118,-0.0329600000000001,-0.001787164906580041,-0.0016044006417602619,-0.02341137123745829,-0.10703363914373087,-0.026666666666666727,-0.0034129692832765013,138682296.4,160499075.1,205830469.85,0.6737695177058355,0.022782837710054397,0.032605145569252036,3.37,3.37,False,False,-0.13353115727002973,-0.10703363914373087,0.13899999999999996,0.04760273972602738,0.8835415657156319,0.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.7059214903526281,0.7115768463073853,,,,,,True,True,False,True,False,False,False,False,False,47,跌破MA20观察
600694,大商股份,,2026-06-03,14.89,15.096,15.02,15.2085,14.845666666666666,15.26075,0.00949578708037957,-0.0028546770231693275,-0.008410757946210268,-0.00239673864349077,0.006761325219743153,-0.012599469496021198,-0.04916985951468711,0.003369272237196741,96082915.0,78703482.5,87941482.15,1.0925778443910386,0.016671925283612003,0.01456007541321441,16.03,16.03,False,False,-0.0711166562694947,-0.07206068268015176,0.42749999999999994,0.028710543989254527,0.9189690096190563,0.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.64604125083167,0.720558882235529,,,,,,True,True,False,False,False,False,False,False,False,47,跌破MA20观察
601689,拓普集团,,2026-06-03,62.63,62.998000000000005,66.959,67.2655,61.99733333333333,66.64458333333333,-0.06986564299424158,-0.04357948864447936,0.016432953549518015,-0.0017148699892385322,-0.07146034099332843,-0.10182131077011336,0.016390782213567157,-0.018338557993730298,2605655776.2,3424755168.2,3568292964.3,0.7302247327416842,0.023524422718977762,0.030075843509890572,74.85,74.85,False,False,-0.16325985303941204,-0.15169162506932898,3.3069999999999995,0.052802171483314696,1.0671518956494113,0.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.7967398536260811,0.688622754491018,,,,,,True,True,False,False,False,False,False,False,False,47,跌破MA20观察
603926,铁流股份,,2026-06-03,20.68,20.702,22.088,23.0335,20.380833333333335,20.14975,-0.06368159203980084,-0.08371359827428859,-0.00036889158927178034,-0.003227883698372125,-0.057858769931662835,-0.17773359840954273,-0.049632352941176516,-0.005291005291005235,117528054.0,169402345.1,218996128.6,0.5366672678249346,0.02453128952504394,0.04038737068124185,26.18,26.18,False,False,-0.2100840336134454,-0.19407114624505928,1.3685000000000003,0.06617504835589944,1.2379069805868617,0.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.6430472388556221,0.7085828343313373,,,,,,True,True,False,False,False,False,False,False,False,47,跌破MA20观察
000980,众泰汽车,,2026-06-03,2.59,2.6719999999999997,2.6759999999999997,2.677,2.478666666666667,2.958,-0.03328509406657043,0.004881712354487311,0.0353896731773351,-0.019837869900481087,-0.04428044280442811,0.0,0.02777777777777768,-0.054744525547445355,422309810.6,537097068.2,583411400.75,0.7238628008590557,0.031093380798996838,0.042799325174067655,2.99,2.99,False,False,-0.13377926421404696,-0.11913357400722024,0.16750000000000004,0.0646718146718147,0.9466363111872276,0.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.8163672654690619,0.6127744510978044,,,,,,True,True,False,False,False,False,False,False,False,46,跌破MA20观察
002640,跨境通,,2026-06-03,3.74,3.7939999999999996,3.752,4.015,3.7093333333333334,4.005833333333333,0.02374527792768455,-0.05704950992711744,0.018389346861128697,-0.006073597713469159,0.0625,-0.07196029776674939,-0.06965174129353213,0.016304347826086918,514868904.2,409095903.7,737403680.95,0.6982185165345152,0.08768063916933744,0.11502329513666516,4.66,4.66,False,False,-0.19742489270386265,-0.22466960352422904,0.2315000000000001,0.061898395721925153,1.3085752038221723,1.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.5685296074517632,0.7405189620758483,,,,,,True,True,False,False,False,False,False,False,False,46,跌破MA20观察
002918,蒙娜丽莎,,2026-06-03,12.67,13.224,13.663,14.204500000000001,12.588666666666667,13.927416666666666,-0.05919180421172454,-0.11371302542812667,0.04092774439396174,-0.019892298708882206,-0.06217616580310881,-0.1547698465643763,0.2020872865275143,-0.07043286867204701,378524657.2,489576755.9,474609203.7,0.7975501828642688,0.13243670362765894,0.15000681842862354,18.51,18.51,False,False,-0.31550513236088606,-0.3317125877903837,1.4925000000000002,0.11779794790844515,1.047988126199436,1.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.9454424484364604,0.5791749833666001,,,,,,True,True,False,False,False,False,False,False,False,46,跌破MA20观察
600506,统一股份,,2026-06-03,17.76,18.166,18.055,18.281,17.2935,18.40758333333333,0.001764641005845391,-0.012902520365207004,0.01358394322466161,-0.01674437116215599,-0.011686143572620877,-0.06869428421604606,0.0022573363431153126,-0.07161526398327223,187472672.6,241841562.1,243131883.45,0.7710739946558828,0.04108387404456832,0.05242940545919076,21.1,21.1,False,False,-0.1582938388625592,-0.11561561561561551,0.8215000000000001,0.04625563063063063,0.6257378781610735,0.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.7681304058549567,0.5761809713905522,,,,,,True,True,False,False,False,False,False,False,False,46,跌破MA20观察
603418,友升股份,,2026-06-03,52.89,51.696000000000005,51.337,53.3535,51.84116666666667,54.08325,0.0313622216902083,-0.02332439168236211,0.0015016847025255409,-0.012282679453185508,0.0741267262388301,-0.009365049634763034,-0.05452270289595995,-0.00545317788642341,92901113.2,92875885.7,138638410.65,0.6700964960896283,0.04293187616506588,0.06063263690228735,59.57,59.57,False,False,-0.1121369817021991,-0.16922557786401216,2.0154999999999994,0.038107392701833984,0.8046894280718538,0.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.6290751829673985,0.7072521623419827,,,,,,True,True,False,False,False,False,False,False,False,46,跌破MA20观察
002191,劲嘉股份,,2026-06-03,3.79,3.718,3.723,3.818,3.756666666666667,3.9747500000000002,0.008681497558328921,-0.02437106918238996,-0.0019605280355508015,-0.010274874857293281,0.0440771349862259,-0.02319587628865971,-0.02570694087403602,-0.02319587628865971,69494871.4,66037920.4,80118938.45,0.8673963078451148,0.01322310914439108,0.014562516878749935,4.1,4.1,False,False,-0.07560975609756093,-0.0879396984924623,0.13550000000000004,0.03575197889182059,1.1357396126145192,0.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.7085828343313373,0.677977378576181,,,,,,True,True,False,False,False,False,False,False,False,45,跌破MA20观察
002189,中光学,,2026-06-03,21.05,21.342,22.008,22.6095,21.046333333333333,22.055083333333336,-0.048251872993221534,-0.030185519763803903,0.004777353124166606,-0.0030946554038052687,-0.056053811659192876,-0.07105030891438657,-0.012664165103189462,-0.0492321589882565,91619385.8,104238085.4,134592525.85,0.6807167427863529,0.0162930597608811,0.022507705154344824,24.58,24.58,False,False,-0.1436126932465418,-0.1506122448979592,1.018,0.04836104513064133,1.07136623456196,0.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.7358616101131071,0.6260811709913506,,,,,,True,True,False,False,False,False,False,False,False,44,跌破MA20观察
600198,大唐电信,,2026-06-03,8.86,8.266,8.448,8.9285,8.604333333333333,9.137833333333333,-0.018289786223277704,-0.05850885991307253,-0.0015655577299412693,-0.02017498908690618,0.07785888077858871,-0.027442371020856227,0.03504672897196248,-0.0327510917030569,243871588.8,297188000.4,544090839.6,0.44821851619352276,0.022759996974506955,0.0444089713154563,10.69,10.69,False,False,-0.17118802619270346,-0.21259842519685046,0.5014999999999996,0.0566027088036117,1.6549923885399767,1.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.824018629407851,0.6583499667332002,,,,,,True,True,False,False,False,False,False,False,False,44,跌破MA20观察
603501,豪威集团,,2026-06-03,100.81,96.44399999999999,100.85799999999999,101.041,100.51466666666667,111.97558333333333,-0.06611666279340012,-0.022182149574389798,-0.01298713984985922,-0.026914866668064974,-0.03862292580583637,-0.0038537549407114957,9.920634920645988e-05,-0.11616692968613007,3450253419.8,4231756905.1,3715167856.9,0.9286938175329044,0.02914185741687888,0.030146212427477122,108.98,115.47,False,False,-0.12695938338962498,-0.15335844895708906,4.522499999999999,0.044861620870945335,1.3607612642949576,0.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.7634730538922155,0.4624085163007319,,,,,,True,True,False,False,False,False,False,False,False,43,跌破MA20观察
603356,华菱精工,,2026-06-03,18.26,18.606,18.816,19.2275,18.190166666666666,17.305833333333336,-0.008208955223880432,-0.02457231726283049,0.0015627034770151482,-0.003041818148601605,-0.009224091155724312,-0.044979079497907914,-0.0429769392033541,-0.05876288659793805,106816930.0,120813870.4,111065320.95,0.9617487176585698,0.04254976751162438,0.0430625554972251,20.81,21.91,False,False,-0.166590597900502,-0.10913580246913579,1.0645000000000002,0.05829682365826945,0.753613724586853,0.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.6640053226879574,0.6057884231536926,,,,,,True,True,False,False,False,False,False,False,False,42,跌破MA20观察
000063,中兴通讯,,2026-06-03,36.44,36.571999999999996,35.996,37.009,35.773999999999994,37.29174999999999,0.006661161574456287,-0.010310412141541159,-0.0023990511617876242,-0.007912884320287139,0.04652498564043639,-0.019903173749327596,-0.04732026143790857,-0.03801478352692722,7901142657.8,6273703993.7,5690817052.35,1.388402154755134,0.05337382365850032,0.038055005453899095,40.2,40.2,False,False,-0.09353233830845786,-0.10969061621068776,1.6824999999999988,0.04617178924259053,0.9973982694750981,1.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.6520292747837658,0.6503659347970725,,,,,,True,True,False,False,True,False,False,False,False,39,跌破MA20观察
002023,海特高新,,2026-06-03,11.98,11.338,11.665,12.519000000000002,11.784166666666666,12.438416666666665,-0.01767457979552922,-0.08308442068857103,-0.02397380423342277,-0.005415670277113538,0.07927927927927936,-0.09448223733938022,-0.067704280155642,0.025684931506849473,342280185.0,362941646.5,500424997.9,0.6839789907305908,0.040714266706459126,0.05287387674410675,14.24,14.24,False,False,-0.1587078651685393,-0.2137184115523465,0.6995000000000002,0.05838898163606012,1.0423088536087715,1.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.5788423153692615,0.7551563539587491,,,,,,True,True,False,False,False,False,False,False,False,39,跌破MA20观察
600150,中国船舶,,2026-06-03,36.33,37.016000000000005,37.649,38.8415,36.0275,35.49300000000001,-0.02676552558237355,-0.02599989651782464,-0.023567711606626407,-0.0001017637508268221,-0.04445028932140993,-0.06124031007751951,-0.11777561923263724,-0.06269349845201233,2857331966.2,3429321607.9,4110347080.75,0.6951558858816937,0.012676547474619344,0.017245424035563874,42.04,43.42,False,False,-0.16328880700138193,-0.13023701220971995,1.538999999999999,0.042361684558216324,0.6804106711532331,0.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.3579507651363939,0.5954757152361942,,,,,,True,True,False,False,False,False,False,False,False,38,跌破MA20观察
000758,中色股份,,2026-06-03,7.05,6.85,6.9030000000000005,7.1125,6.992333333333333,7.056,-0.008683068017366069,-0.018205091736595125,-0.005939902166317235,-0.029808292671646308,0.04444444444444451,0.012931034482758674,-0.030261348005502064,-0.12204234122042334,300388936.8,320652833.1,363805621.4,0.8256852536913549,0.022058369118908,0.025640046877785528,7.79,8.1,False,False,-0.12962962962962965,-0.12532637075718012,0.31899999999999995,0.0452482269503546,1.0788634706049138,0.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.6989354624085163,0.44377910844976715,,,,,,True,True,False,False,False,False,False,False,False,35,跌破MA20观察
002453,华软科技,,2026-06-03,5.68,5.8260000000000005,5.973000000000001,6.127000000000001,5.654,5.985,-0.04460478845523108,-0.02592954990215246,0.019722060414413045,-0.005686148074330322,-0.06115702479338847,-0.0596026490066226,-0.0794165316045381,-0.0794165316045381,108129858.0,155788041.8,223388340.05,0.48404432378072093,0.03068389663522223,0.05969388344589953,6.77,6.77,False,False,-0.16100443131462328,-0.13149847094801226,0.364,0.06408450704225352,0.822297229764794,0.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.5302727877578177,0.5565535595475716,,,,,,True,True,False,False,False,False,False,False,False,35,跌破MA20观察
002444,巨星科技,,2026-06-03,32.09,32.08,32.381,33.384,31.882333333333335,33.631166666666665,-0.022308911373887574,-0.02251939505539291,-0.00738868653831859,-0.013246536195850589,-0.025212636695018165,-0.00650154798761593,-0.06059718969555017,-0.03226779252110956,427502014.8,454758066.0,514097518.7,0.8315582146380043,0.011427251844190665,0.013203521826256528,36.36,36.36,False,False,-0.1174367436743673,-0.11854525263742377,1.3989999999999998,0.0435961358678716,0.6794600450734973,0.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.6067864271457086,0.6590153027278776,,,,,,True,True,False,False,False,False,False,False,False,33,跌破MA20观察
603025,大豪科技,,2026-06-03,15.52,15.708000000000002,16.015,16.294,15.318166666666666,16.243083333333335,-0.026041666666666297,-0.02293941797327792,-0.0037906578625581666,-0.0045920743396185015,-0.03960396039603964,-0.05365853658536579,-0.04960195958358837,-0.03662321539416513,215342972.0,222082119.7,250654653.0,0.8591221803490717,0.012319649826727478,0.013670456964134303,17.4,17.4,False,False,-0.10804597701149421,-0.10005817335660272,0.6459999999999997,0.04162371134020617,0.963852576874581,0.0,False,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.6433799068529608,0.653692614770459,,,,,,True,True,False,False,False,False,False,False,False,31,跌破MA20观察
002579,中京电子,,2026-06-03,19.45,18.884,16.589999999999996,14.950999999999999,13.2515,12.624583333333332,0.17160938081647825,0.20777518928363392,0.12147920339046614,0.061124531222890965,0.17593712212817425,0.5042536736272234,0.5327029156816392,0.6114333057166528,4048621434.6,2601362767.6,1637201589.9,2.472891218513469,0.37331488925729717,0.17061976688120106,21.88,21.88,False,False,-0.11106032906764163,-0.0779783393501805,1.0859999999999999,0.055835475578406166,1.5695367181133832,3.0,True,True,True,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.9896872920825016,0.9687292082501663,,,,,,True,True,True,True,True,False,False,True,False,96,放量长阴观察
603002,宏昌电子,,2026-06-03,17.3,17.334000000000003,16.809,16.1595,13.081166666666666,10.772083333333335,0.03166289727413418,0.05498022971191863,0.04775335537833092,0.0824150818496503,0.0453172205438066,0.10543130990415328,0.24281609195402298,0.6274694261523988,1928041640.2,1649968827.9,1435487180.6,1.3431270346796995,0.09771445726249973,0.07765517567884705,18.72,18.72,False,False,-0.07585470085470081,-0.0838433292533659,1.4335,0.08286127167630057,1.2099138817634252,0.0,True,False,True,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.9547571523619428,0.9700598802395209,,,,,,True,True,True,True,True,False,False,True,False,94,放量长阴观察
002806,华锋股份,,2026-06-03,18.8,18.582,17.256999999999998,16.137,14.824166666666667,14.165666666666665,0.12061271257990591,0.11472127123570819,0.0750832778147903,0.010313845315038206,0.23036649214659688,0.2575250836120402,0.3137665967854648,0.18912080961416833,1060887367.2,790930790.9,475355260.5,2.231777904559447,0.32394109454069075,0.1572264448795392,20.34,20.34,False,False,-0.07571288102261553,-0.0899344848123883,1.1734999999999995,0.06242021276595742,1.0191933535219566,3.0,True,True,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.9703925482368596,0.8838988689288091,,,,,,True,True,True,True,True,False,False,True,False,91,放量长阴观察
603296,华勤技术,,2026-06-03,83.05,80.74199999999999,78.674,79.27650000000001,70.71733333333333,67.40191666666666,0.05708151135084161,0.01092208059210531,0.019876112000926316,0.03861669212391816,0.10233607645341114,0.07092198581560294,0.07092198581560294,0.32965097662503995,3878772928.4,2763162292.4,2542151879.15,1.5257833177524058,0.05816047977917828,0.039139517004274114,89.47,89.47,False,False,-0.07175589583100483,-0.11437440305635149,5.268499999999999,0.06343768813967487,0.9218719766705171,1.0,True,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.867598137059215,0.9321357285429142,,,,,,True,True,True,True,True,False,False,False,False,86,放量长阴观察
603039,泛微网络,,2026-06-03,39.81,39.184000000000005,38.626,39.33,37.29083333333333,41.66175,0.04674894480953151,-0.005151187348683917,0.010846098488742628,-8.938667334201789e-06,0.08503679476696657,-0.021867321867321876,0.04460771451062717,0.12744265080713668,596730152.8,477858398.0,516326846.85,1.155721722471964,0.0485993281232161,0.04225301031748405,42.67,42.67,False,False,-0.067026013592688,-0.1130476882110869,2.1635000000000013,0.05434564179854311,1.1600224660332064,1.0,True,False,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.8383233532934131,0.85395874916833,,,,,,True,True,False,True,False,False,False,False,False,68,放量长阴观察
000636,风华高科,,2026-06-03,60.54,55.43399999999999,47.629000000000005,38.29,27.132,23.128333333333334,0.21050792680263775,0.3603233084854198,0.2522484220165484,0.16755361113103362,0.36906377204884677,0.7805882352941176,1.4401451027811367,1.5490526315789475,11307190130.8,8293982996.5,5565732823.15,2.0315725691626976,0.17862878686082576,0.11437307346986489,61.67,61.67,False,False,-0.01832333387384466,-0.08691241122759552,3.4155,0.056417244796828546,26.18430454802028,1.0,False,True,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.9996673320026613,0.9963406520292748,,,,,,True,True,True,True,True,True,True,True,True,100,短期过热
002056,横店东磁,,2026-06-03,26.88,25.348,23.474,21.363,20.421499999999998,20.103083333333334,0.057929883138564175,0.15209815950920236,0.08634630053394354,0.021492109277955196,0.12140175219023774,0.37353091466530386,0.40292275574112724,0.2910662824207493,2564868488.8,2221706886.2,1416730567.3,1.810413742740172,0.060731170429805414,0.037551462883575165,27.6,27.6,False,False,-0.026086956521739202,-0.09787556904400596,1.269,0.04720982142857143,2.389138538312538,1.0,False,True,True,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.978709248170326,0.9204923486360612,,,,,,True,True,True,True,True,True,True,True,True,100,短期过热
002484,江海股份,,2026-06-03,87.59,80.424,70.792,59.8085,40.96816666666667,35.321416666666664,0.17527400263042558,0.24196491228070172,0.21369576687365543,0.185187149531584,0.3007128007128006,0.5003425830763961,1.1745283018867925,1.7261126672891378,5537429846.6,4086032909.6,3351205178.95,1.6523696852053054,0.0836914912657041,0.06699682895435834,90.9,90.9,False,False,-0.036413641364136384,-0.05421583718146061,5.303,0.060543441032081285,3.6126938257871934,1.0,False,True,True,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.9993346640053227,0.9966733200266135,,,,,,True,True,True,True,True,True,True,True,True,100,短期过热
002859,洁美科技,,2026-06-03,86.72,76.238,68.631,60.50449999999999,49.165166666666664,40.36408333333334,0.15613721148888438,0.19298093135635952,0.12554994372668826,0.11605849081588238,0.36631479439105097,0.5447096544353403,0.739967897271268,1.1182217879824132,2281671548.6,1764868124.2,1233684826.2,1.849476868113886,0.07488521349273718,0.04761784942749543,87.86,87.86,False,False,-0.012975187798770826,-0.04264432029795173,4.939,0.056953413284132844,2.59954936127966,1.0,False,True,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.9950099800399201,0.9913506320691949,,,,,,True,True,True,True,True,True,True,True,True,100,短期过热
002951,金时科技,,2026-06-03,22.54,19.682,18.019,17.435499999999998,15.982666666666665,15.251916666666666,0.1535576134099168,0.08371925181932971,0.07170078062572971,0.018902004951283802,0.41761006289308167,0.3472803347280333,0.48582729070533937,0.48484848484848486,582589218.8,371837410.3,280978507.0,2.073429832837712,0.07431968372407134,0.03875499030007955,23.47,23.47,False,False,-0.03962505325948018,-0.09812819058423139,1.2449999999999992,0.055235137533274144,3.0430717522733204,3.0,False,True,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.9866932801064537,0.9590818363273453,,,,,,True,True,True,True,True,True,True,True,True,100,短期过热
600162,香江控股,,2026-06-03,3.35,2.9619999999999997,2.461,2.168,1.931,1.90825,0.2712446351931328,0.2979957805907174,0.15196599362380447,0.053560061835046024,0.4502164502164503,0.8406593406593406,0.7447916666666667,0.8306010928961749,905292309.8,528518136.7,300686460.25,3.0107518278252767,0.09526275137479866,0.035459627052410146,3.43,3.43,False,False,-0.023323615160349864,-0.1030927835051546,0.16050000000000003,0.04791044776119404,10.576693327549561,3.0,False,True,True,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.9953426480372588,0.9827012641383899,,,,,,True,True,True,True,True,True,True,True,True,100,短期过热
600183,生益科技,,2026-06-03,140.31,138.042,126.96199999999999,108.77850000000001,78.721,72.63841666666667,0.06335022878183305,0.19743841249481275,0.16228763756811637,0.14453052115314247,0.07082347553995261,0.4031,0.7460179193628671,1.1385459533607682,14788880275.8,12201715414.5,8925272934.05,1.6569667264045544,0.044860327891273186,0.03257512931885581,147.08,147.08,False,False,-0.046029371770465066,-0.0449498184924193,8.9305,0.06364835008196137,3.07559581011889,0.0,False,True,True,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.9956753160345975,0.9920159680638723,,,,,,True,True,True,True,True,True,True,True,True,100,短期过热
600367,红星发展,,2026-06-03,42.71,36.428,32.023,28.206,24.425166666666666,21.541083333333336,0.19577205882352944,0.21997028458226975,0.13906108026249364,0.07418456351242386,0.4147068565750247,0.7532840722495895,0.7945378151260505,0.7475450081833059,1268156495.4,1322793522.9,1100174493.9,1.1526866896400423,0.11544915128987354,0.1221194967411913,42.71,42.71,True,True,0.0,-0.0587326120556414,2.137999999999999,0.050058534301100424,2.751770966893845,4.0,False,True,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.9963406520292748,0.978709248170326,,,,,,True,True,True,True,False,True,True,True,False,100,短期过热
600396,华电辽能,,2026-06-03,21.34,19.706,17.879,16.4485,10.327499999999999,6.6875,0.08561040105773476,0.11250077779851897,0.16400113226240176,0.30904596924116934,0.14916532040926223,0.46767537826685013,0.9560036663611364,5.408408408408408,6024511789.2,4982638901.3,4505029727.25,1.337285690427072,0.21049669222791406,0.18546762189666705,21.34,21.34,True,True,0.0,-0.1835915088927137,1.8549999999999998,0.08692596063730083,4.781967967976247,1.0,False,True,True,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.998003992015968,1.0,,,,,,True,True,True,True,True,True,True,True,True,100,短期过热
603311,金海高科,,2026-06-03,37.51,32.653999999999996,31.411,26.9235,20.255833333333335,17.367583333333336,0.0969497446922869,0.13433967715142092,0.14853998250965184,0.13986794470184405,0.2416418404501819,0.31108004194337635,0.9825581395348835,1.258278145695364,550847997.6,650393055.7,525658435.45,1.0479200188777262,0.07225427209835045,0.0796421800831033,37.51,37.51,True,True,0.0,-0.08645899554990466,2.52,0.0671820847773927,6.503274078862151,2.0,False,True,False,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.9983366600133067,0.9940119760479041,,,,,,True,True,True,True,False,True,True,True,False,100,短期过热
603663,三祥新材,,2026-06-03,67.97,62.372,58.622,51.2855,47.30866666666667,43.22658333333334,0.03766553536966821,0.19825031171432683,0.08078690044676717,0.03712580976356539,0.05987837205675972,0.48633282309206227,0.48082788671023957,0.27595269382391585,1681769447.6,1540435571.8,998514563.15,1.6842713262934745,0.06393702706649813,0.043509858160599116,67.97,67.97,True,True,0.0,-0.09413815646110268,3.5324999999999998,0.05197145799617478,1.7434890064027688,1.0,False,True,True,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.9860279441117764,0.9155023286759814,,,,,,True,True,True,True,True,True,True,True,True,100,短期过热
603890,XD春秋电,,2026-06-03,31.08,26.982,24.841,22.5095,18.07283333333333,16.8835,0.15327406394255427,0.16373090977232296,0.09912351375766026,0.10137523360689027,0.3955994611585092,0.5832908813041264,0.6531914893617019,1.1493775933609958,1454194004.2,1514160281.9,1156598767.1,1.2573020528512027,0.11595563754854288,0.11129336845212985,32.32,32.32,False,False,-0.0383663366336634,-0.09954128440366983,1.6855000000000004,0.05423101673101675,3.509527199588623,3.0,False,True,True,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.9933466400532269,0.9923486360612109,,,,,,True,True,True,True,True,True,True,True,True,100,短期过热
603990,麦迪科技,,2026-06-03,22.66,21.002,19.598,17.8795,16.035166666666665,15.660583333333333,0.07923946557040096,0.13388104605415418,0.08703185797665358,0.05457514907050154,0.15671260847371116,0.3979025293028995,0.4544287548138639,0.6036801132342533,703093083.6,652561701.0,450367455.3,1.561154287073549,0.1091362836254715,0.07893403203329798,23.23,23.23,False,False,-0.02453723633232885,-0.02143569292123626,0.9415000000000001,0.04154898499558694,4.629062001296084,0.0,False,True,True,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.9840319361277445,0.9680638722554891,,,,,,True,True,True,True,True,True,True,True,True,100,短期过热
605376,博迁新材,,2026-06-03,190.05,184.05,170.514,150.0545,118.6625,97.88316666666668,0.07882674294556935,0.2055826975968098,0.11001013441039187,0.09480043793555204,0.14584589412757754,0.3826846125863952,0.4619230769230771,0.9024024024024024,3617773472.2,3353653028.2,2500257238.75,1.4469605031555475,0.07502889602446479,0.06168331708715592,195.6,195.6,False,False,-0.028374233128834248,-0.1447521020585678,11.7315,0.06172849250197316,2.1721338268613812,1.0,False,True,True,0.012654259412318014,0.06263689590446186,True,市场趋势良好,0.9850299401197605,0.9866932801064537,,,,,,True,True,True,True,True,True,True,True,True,100,短期过热
