code,name,industry,signal_date,close,ma5,ma10,ma20,ma60,ma120,ma5_slope_3,ma10_slope_5,ma20_slope_5,ma60_slope_10,ret5,ret10,ret20,ret60,amount_ma5,amount_ma10,amount_ma20,amount_ratio_5_20,turnover_ma5,turnover_ma20,high20,high60,is_20d_high,is_60d_high,dist_to_60d_high,max_dd20,atr20,atr20_pct,up_down_amount_ratio20,limit_up_count_5,heavy_bearish_candle,short_term_strong,pullback_rebound,bench_ret20,bench_ret60,market_ok,market_state,ret20_rank_pct,ret60_rank_pct,industry_ret20,industry_ret60,industry_ret20_rank_pct,industry_ret60_rank_pct,industry_count,industry_strong,basic_liquid,trend_basic,relative_strength,volume_ok,near_breakout,risk_ok,short_term_ok,candidate,score,trend_confirmed_by_score,status,score_trend_status,score_now,score_1d_ago,score_3d_ago,score_5d_ago,score_change_1d,score_change_3d,score_change_5d,score_ma3,score_ma5,score_min5,score_max5,score_rise_days_5,score_momentum,status_5d_ago,status_changed
002925,盈趣科技,,2026-06-22,22.86,21.886000000000003,21.642000000000003,21.3965,20.282666666666668,20.262166666666666,0.0286708027824778,-0.005377085343995502,0.017258183374141423,0.0031240469184041775,0.09325681492109039,0.01554864504664577,0.11024769305488102,0.23035522066738445,470927905.8,384245412.6,395243769.9,1.191487233104645,0.029626959247571676,0.025102173575392427,23.06,23.06,False,False,-0.008673026886383273,-0.09194854692710819,1.0194999999999994,0.0445975503062117,1.1780123223498018,0.0,False,False,True,0.044284365056956654,0.1452379890706128,True,市场趋势良好,0.9028286189683861,0.8412645590682196,,,,,,True,True,True,True,False,True,True,True,False,97,True,短中线转强池,趋势转强,97.0,82.0,73.0,58.0,15.0,24.0,39.0,85.66666666666667,81.0,73.0,97.0,3.0,36.900000000000006,市场环境弱观察,True
000672,上峰材料,,2026-06-22,18.76,18.124000000000002,17.09,17.0665,15.033166666666666,14.142166666666668,0.09842424242424253,0.05650346191889222,0.0020255988727102547,0.04413909661287696,0.15375153751537507,0.15588416512630943,0.03360881542699734,0.5711892797319935,621223265.8,461717647.7,463765454.8,1.3395203531662443,0.03573668289860446,0.027549256807425666,19.47,19.47,False,False,-0.0364663585002567,-0.1507592190889372,0.9710000000000001,0.051759061833688697,1.0887801288225083,1.0,False,True,False,0.044284365056956654,0.1452379890706128,True,市场趋势良好,0.8469217970049917,0.9334442595673876,,,,,,True,True,True,True,True,True,True,True,True,94,True,短中线转强池,趋势转强,94.0,87.0,71.0,54.0,7.0,23.0,40.0,92.0,80.6,56.0,95.0,3.0,35.95,市场环境弱观察,True
000969,安泰科技,,2026-06-22,26.43,25.055999999999997,23.434,23.1765,21.814999999999998,22.56825,0.07749204437946156,0.07038779518567573,0.03809459822628325,0.01415587736221835,0.08944765045342118,0.20355191256830585,0.17258207630878442,0.38740157480314963,2362417597.4,1695362897.2,1663705071.85,1.4199737906509167,0.09054954096210756,0.0672172565141653,26.72,26.72,False,False,-0.010853293413173648,-0.18490715132358748,1.5365000000000004,0.0581346954218691,1.4891394627294143,0.0,False,True,False,0.044284365056956654,0.1452379890706128,True,市场趋势良好,0.9274542429284526,0.8991680532445924,,,,,,True,True,False,True,True,True,True,True,False,94,True,短中线转强池,趋势转强,94.0,93.0,78.0,54.0,1.0,16.0,40.0,90.33333333333333,83.6,69.0,94.0,4.0,34.95,市场环境弱观察,True
600460,士兰微,,2026-06-22,44.8,40.221999999999994,36.682,35.6665,30.627666666666663,30.241333333333333,0.16578749058025588,0.09332061637507083,0.06259403256319729,0.047971531872669004,0.3934681181959565,0.31958762886597913,0.39303482587064686,0.7330754352030946,6475318906.6,4463699057.9,4537391573.95,1.42710162900112,0.09612599797336271,0.07454353381599334,46.01,46.01,False,False,-0.026298630732449535,-0.16415192507804355,2.637999999999998,0.05888392857142853,2.3850691596855214,1.0,False,True,False,0.044284365056956654,0.1452379890706128,True,市场趋势良好,0.9747088186356073,0.9500831946755408,,,,,,True,True,True,True,True,True,True,True,True,100,True,短中线转强池,强趋势延续,100.0,100.0,83.0,57.0,0.0,17.0,43.0,99.33333333333333,91.4,76.0,100.0,3.0,34.75,市场环境弱观察,True
000060,中金岭南,,2026-06-22,8.81,8.146,7.652000000000001,7.705,7.0945,6.989166666666666,0.08266879319510889,0.023952897096213066,0.029254608602724774,0.02101172915017635,0.16534391534391557,0.18255033557046985,0.1638044914134742,0.5242214532871972,2481957348.6,2103921682.3,2200753052.85,1.127776396986403,0.06851562988869214,0.063696367591199,8.81,8.81,True,True,0.0,-0.14932680538555687,0.4715000000000001,0.05351872871736663,1.8167831336273115,1.0,False,False,True,0.044284365056956654,0.1452379890706128,True,市场趋势良好,0.9227953410981697,0.9254575707154742,,,,,,True,True,True,True,False,True,True,True,False,100,True,短中线转强池,强趋势延续,100.0,90.0,83.0,64.0,10.0,17.0,36.0,92.66666666666667,87.8,78.0,100.0,4.0,34.4,市场环境弱观察,True
603125,常青科技,,2026-06-22,29.72,28.203999999999997,26.145,25.4785,22.237333333333332,20.340833333333332,0.10456646040573347,0.08328154133001853,0.010931238344641603,0.06330889384762495,0.22759190417182973,0.22304526748971187,0.12789373814041727,0.8345679012345679,285838562.4,221385402.6,202486996.4,1.4116391051371235,0.02561428972384207,0.019441151378751433,30.5,30.5,False,False,-0.025573770491803316,-0.13499442171811082,1.3209999999999995,0.04444818304172273,1.8420009843134095,1.0,False,True,False,0.044284365056956654,0.1452379890706128,True,市场趋势良好,0.9121464226289517,0.9574043261231281,,,,,,True,True,True,True,True,True,True,True,True,100,True,短中线转强池,趋势转强,100.0,100.0,84.0,58.0,0.0,16.0,42.0,95.33333333333333,87.0,65.0,100.0,3.0,33.900000000000006,市场环境弱观察,True
600516,方大炭素,,2026-06-22,6.28,6.042,5.924,5.5795,5.574166666666667,5.785333333333333,0.0367192862045298,0.06336384850116694,0.036311292719168,-0.014729709824716442,0.10175438596491237,0.07718696397941693,0.2194174757281553,0.10563380281690149,1027919461.2,1060323647.3,734478956.35,1.3995220044264514,0.042350118559044435,0.03179560057556782,6.4,6.4,False,False,-0.018750000000000044,-0.07049180327868854,0.33250000000000013,0.05294585987261148,1.8637056558629324,0.0,False,True,False,0.044284365056956654,0.1452379890706128,True,市场趋势良好,0.9410981697171381,0.7720465890183028,,,,,,True,True,False,True,True,True,True,True,False,90,True,短中线转强池,趋势转强,90.0,72.0,76.0,54.0,18.0,14.0,36.0,81.0,77.6,69.0,90.0,3.0,32.7,市场环境弱观察,True
603991,领先股份,,2026-06-22,137.06,123.506,117.60700000000001,113.79450000000001,113.24799999999999,100.01066666666667,0.05575121384120907,0.060583105628150946,0.002559381167183794,0.021202921638762584,0.11840065279477763,0.2859823606680427,0.16835734378995815,0.44425711275026347,722177884.8,566572819.2,441920986.65,1.6341787482746606,0.07710309725908887,0.05050954854791835,140.0,140.0,False,False,-0.02100000000000002,-0.13897152571185722,7.3755,0.05381219903691813,1.837797679448464,1.0,False,True,True,0.044284365056956654,0.1452379890706128,True,市场趋势良好,0.9254575707154742,0.9121464226289517,,,,,,True,True,True,True,True,True,True,True,True,100,True,短中线转强池,趋势转强,100.0,100.0,65.0,67.0,0.0,35.0,33.0,91.33333333333333,81.4,65.0,100.0,2.0,32.650000000000006,市场环境弱观察,True
600184,光电股份,,2026-06-22,27.75,27.438,26.46,26.378500000000003,23.83216666666667,21.150750000000002,0.051747930082796545,0.017535763728657283,0.0034426354230068235,0.07298130820082993,0.10911270983213428,0.04441098983816327,0.035834266517357216,0.9270833333333333,1254834581.2,1081590348.4,1093580600.0,1.1474550492208806,0.07909163224823303,0.07052915463391193,28.6,30.85,False,False,-0.10048622366288495,-0.07743362831858414,1.952,0.07034234234234234,1.0321248282231863,0.0,False,True,False,0.044284365056956654,0.1452379890706128,True,市场趋势良好,0.8512479201331115,0.961730449251248,,,,,,True,True,True,True,False,False,True,True,False,90,True,短中线转强池,趋势转强,90.0,90.0,78.0,46.0,0.0,12.0,44.0,84.66666666666667,80.6,71.0,90.0,2.0,31.800000000000004,市场环境弱观察,True
002584,西陇科学,,2026-06-22,9.11,8.632,8.241,8.01,7.948333333333333,8.485666666666667,0.0537109375,0.07402580476997267,0.011874684183931228,-0.0019045227182352686,0.14880201765447665,0.20662251655629138,0.09759036144578292,0.22446236559139776,605603016.6,494363101.9,351481616.1,1.7230005464288634,0.1496193160725929,0.0916787722826807,9.3,9.3,False,False,-0.020430107526881902,-0.15266272189349106,0.43800000000000006,0.04807903402854007,2.3611318875733445,0.0,False,True,False,0.044284365056956654,0.1452379890706128,True,市场趋势良好,0.8978369384359401,0.8386023294509152,,,,,,True,True,False,True,True,True,True,True,False,88,True,短中线转强池,趋势转强,88.0,88.0,79.0,48.0,0.0,9.0,40.0,85.66666666666667,81.4,71.0,88.0,3.0,30.7,市场环境弱观察,True
002213,大为股份,,2026-06-22,41.95,40.152,38.607,37.356,36.3425,32.059083333333334,0.05137470542026712,0.06010763907957606,0.0008975818876011399,0.047590908435784174,0.0984550929562713,0.11096398305084754,0.07619291944586992,0.4982142857142857,1238254319.6,1144183597.5,919207245.9,1.347089380684352,0.1521218433908099,0.11786442168460576,42.0,46.3,False,False,-0.09395248380129573,-0.15056526207605347,2.461500000000001,0.058676996424314676,0.9667624732477159,0.0,False,True,True,0.044284365056956654,0.1452379890706128,True,市场趋势良好,0.8851913477537438,0.9221297836938436,,,,,,True,True,True,True,True,False,True,True,False,93,True,短中线转强池,强趋势延续,93.0,88.0,81.0,60.0,5.0,12.0,33.0,87.66666666666667,84.4,78.0,93.0,4.0,30.5,市场环境弱观察,True
002803,吉宏股份,,2026-06-22,23.27,22.772000000000002,21.789,21.8505,19.983999999999998,19.14266666666667,0.05817843866170991,0.024015414982611283,0.007353280162279097,0.03288940957565911,0.07881316643486325,0.11180124223602483,0.05676657584014522,0.4206349206349207,255089504.8,233297675.9,232795925.45,1.0957644739997319,0.03758255160392689,0.03651345062232271,24.21,24.21,False,False,-0.0388269310202396,-0.11887800534283177,1.0650000000000006,0.04576708207993127,1.049121198939823,0.0,False,False,True,0.044284365056956654,0.1452379890706128,True,市场趋势良好,0.8705490848585691,0.9048252911813643,,,,,,True,True,True,True,False,True,True,True,False,94,True,短中线转强池,趋势转强,94.0,99.0,72.0,57.0,-5.0,22.0,37.0,91.66666666666667,83.8,72.0,99.0,2.0,30.200000000000003,市场环境弱观察,True
600885,宏发股份,,2026-06-22,35.23,34.306,33.137,33.921,30.663999999999998,30.520249999999997,0.059481161210623634,-0.00411732884534477,0.01166119892633466,0.021991390084710405,0.11734855692990798,0.05732292917166859,0.04664289958407597,0.3140619171950765,643891951.4,582250122.1,695713711.95,0.9255128084154759,0.0122003701108198,0.01318136676947062,36.72,36.72,False,False,-0.04057734204793029,-0.12343619683069218,1.721999999999999,0.04887879648027248,1.2726376342972419,0.0,False,False,True,0.044284365056956654,0.1452379890706128,True,市场趋势良好,0.8605657237936772,0.8742096505823628,,,,,,True,True,True,True,False,True,True,True,False,91,True,短中线转强池,趋势转强,91.0,88.0,75.0,57.0,3.0,16.0,34.0,84.66666666666667,79.8,70.0,91.0,3.0,29.950000000000003,市场环境弱观察,True
000519,中兵红箭,,2026-06-22,22.37,20.534000000000002,19.674,19.471,18.150666666666666,18.461333333333332,0.0629464747903512,0.024901021046051186,0.0412299465240642,0.01618938312385132,0.1712041884816753,0.1614745586708204,0.24902289223897278,0.42574888463989824,2212001166.2,1651858331.7,1670117622.8,1.3244583112005708,0.07679294233298044,0.060680354722669784,22.37,22.37,True,True,0.0,-0.08456973293768533,1.0779999999999998,0.04818953956191327,2.183149622453058,1.0,False,True,False,0.044284365056956654,0.1452379890706128,True,市场趋势良好,0.9494176372712146,0.9054908485856905,,,,,,True,True,False,True,True,True,True,True,False,100,True,短中线转强池,趋势转强,100.0,96.0,88.0,66.0,4.0,12.0,34.0,94.66666666666667,89.2,74.0,100.0,3.0,28.900000000000006,市场环境弱观察,True
000988,华工科技,,2026-06-22,174.67,169.54199999999997,160.16,159.048,135.08733333333333,111.91066666666667,0.09383346881895238,0.057231500429071325,0.022343352274188044,0.05274204881824951,0.15667836567114768,0.11297311074295902,0.11932073053508474,0.5437030490499335,13449704274.8,11232043032.4,13168862584.75,1.0213261918592136,0.07968415672622872,0.08189488678443889,181.57,181.57,False,False,-0.03800187255603904,-0.16794826983572164,10.782500000000002,0.061730692162363335,1.2963064097982988,0.0,False,True,False,0.044284365056956654,0.1452379890706128,True,市场趋势良好,0.907820299500832,0.929783693843594,,,,,,True,True,True,True,False,True,True,True,False,97,True,短中线转强池,强趋势延续,97.0,95.0,83.0,68.0,2.0,14.0,29.0,93.33333333333333,88.8,81.0,97.0,4.0,28.450000000000003,市场环境弱观察,True
000063,中兴通讯,,2026-06-22,39.43,38.035999999999994,37.870999999999995,37.2535,36.184999999999995,37.043,0.012673056443024189,0.014655449576679747,0.009990511047851536,0.009715330130545263,0.08473177441540569,0.007666751852798193,0.106341189674523,0.23026521060842442,7954431402.6,9339826170.6,8660090334.75,0.9185159848369676,0.05211733062986292,0.057070910907344174,41.3,41.3,False,False,-0.04527845036319611,-0.08355091383811997,2.1594999999999995,0.0547679431904641,1.3811010919660547,0.0,False,True,False,0.044284365056956654,0.1452379890706128,True,市场趋势良好,0.8998336106489184,0.8409317803660565,,,,,,True,True,False,True,False,True,True,True,False,90,True,短中线转强池,趋势转强,90.0,78.0,70.0,60.0,12.0,20.0,30.0,79.0,76.4,69.0,90.0,2.0,28.3,市场环境弱观察,True
002886,沃特股份,,2026-06-22,32.39,31.088,29.421000000000003,29.323,25.022333333333332,23.89725,0.08192385327486607,0.03975826972010199,0.03021466465235556,0.045501392757660186,0.18211678832116807,0.13969035890218162,0.15761258041458182,0.6276381909547739,735688874.0,584095144.8,760140350.35,0.9678329451413261,0.11389771817586836,0.12236784133994974,34.75,34.75,False,False,-0.06791366906474816,-0.148781259892371,2.186,0.0674899660389009,1.0416473890106173,0.0,False,True,False,0.044284365056956654,0.1452379890706128,True,市场趋势良好,0.9214642262895175,0.9394342762063228,,,,,,True,True,True,True,False,False,True,True,False,90,True,短中线转强池,强趋势延续,90.0,85.0,81.0,60.0,5.0,9.0,30.0,86.0,83.2,77.0,90.0,4.0,27.95,市场环境弱观察,True
600259,中稀有色,,2026-06-22,118.66,109.33800000000001,100.039,93.56450000000001,92.12566666666666,84.82041666666667,0.1341645574872412,0.11762931516031716,0.05704682822120555,0.024833135568080422,0.26314668937619756,0.2634156729131174,0.3628115309521076,0.5259773662551439,3451446671.8,2491831145.4,1829666087.85,1.8863806323566497,0.09413385984867066,0.05569416950764853,119.5,119.5,False,False,-0.007029288702928849,-0.09007803790412483,6.6915000000000004,0.05639221304567673,2.5598848861548724,1.0,False,True,True,0.044284365056956654,0.1452379890706128,True,市场趋势良好,0.9717138103161398,0.9264559068219634,,,,,,True,True,True,True,True,True,True,True,True,100,True,短中线转强池,强趋势延续,100.0,100.0,91.0,62.0,0.0,9.0,38.0,98.66666666666667,95.6,91.0,100.0,2.0,27.6,市场环境弱观察,True
000021,深科技,,2026-06-22,46.68,42.774,40.088,39.932,33.30533333333333,31.262166666666662,0.09817715019255457,0.06719199233308482,0.03672356720970993,0.044785795698137676,0.2585602588298732,0.23133737800052767,0.2444681418288457,0.649469964664311,7084012829.0,5991931871.7,7240169267.55,0.97843193538998,0.10618597690872393,0.1136263908923674,47.0,47.0,False,False,-0.006808510638297904,-0.19574662702949908,3.283,0.0703299057412168,2.5489433089490197,0.0,False,True,False,0.044284365056956654,0.1452379890706128,True,市场趋势良好,0.9484193011647255,0.9424292845257903,,,,,,True,True,True,True,False,True,True,True,False,95,True,短中线转强池,强趋势延续,95.0,85.0,83.0,65.0,10.0,12.0,30.0,88.33333333333333,86.0,82.0,95.0,3.0,27.6,市场环境弱观察,True
002281,光迅科技,,2026-06-22,276.08,247.952,226.994,220.68699999999998,165.40383333333332,119.94641666666666,0.1603350648135149,0.06985337436902905,0.030203018434577844,0.1658296711106726,0.34692881885153914,0.21311187274804455,0.27891786723490974,2.494241235286672,13381514111.8,11748655885.7,13015944232.6,1.0280863126537054,0.07064194147715072,0.07574437021113789,279.0,279.0,False,False,-0.010465949820788634,-0.10976359961332283,17.094499999999996,0.06191864676905244,2.289618736531664,2.0,False,True,False,0.044284365056956654,0.1452379890706128,True,市场趋势良好,0.956405990016639,0.9966722129783694,,,,,,True,True,True,True,False,True,True,True,False,100,True,短中线转强池,强趋势延续,100.0,100.0,82.0,67.0,0.0,18.0,33.0,98.33333333333333,92.0,82.0,100.0,2.0,27.55,市场环境弱观察,True
002787,华源控股,,2026-06-22,28.3,28.02,27.246999999999996,26.7125,21.208833333333335,17.002166666666668,0.06265169902912615,0.016034604914792805,0.01495117595653328,0.13098697951384253,0.12569610182975333,0.017253774263120025,0.06873111782477337,1.5472547254725475,495616849.2,504094019.4,572229338.95,0.8661157607008083,0.07223360249756168,0.08560718681061426,30.42,30.42,False,False,-0.0696909927679159,-0.17357001972386588,2.1220000000000008,0.07498233215547706,0.706681492717355,0.0,False,True,False,0.044284365056956654,0.1452379890706128,True,市场趋势良好,0.8805324459234609,0.9866888519134775,,,,,,True,True,True,True,False,False,True,True,False,84,True,短中线转强池,趋势转强,84.0,86.0,74.0,50.0,-2.0,10.0,34.0,84.33333333333333,77.8,62.0,86.0,3.0,27.400000000000002,市场环境弱观察,True
