code,name,signal_date,close,ma20,ma60,ma120,ma20_slope_5,ma60_slope_10,ret10,ret20,ret60,amount_ma5,amount_ma20,amount_ratio_5_20,turnover_ma5,turnover_ma20,high20,high60,is_20d_high,is_60d_high,dist_to_60d_high,max_dd20,up_down_amount_ratio20,limit_up_count_5,heavy_bearish_candle,bench_ret20,bench_ret60,ret20_rank_pct,ret60_rank_pct,basic_liquid,trend_basic,relative_strength,volume_ok,near_breakout,risk_ok,candidate,score,status
600228,返利科技,2026-06-15,8.11,6.5765,6.1645,5.881749999999999,0.02286336418072943,0.029017360338303932,0.3251633986928104,0.2343987823439877,0.38869863013698613,382018075.8,127614098.25,2.993541317446092,0.12925292347130796,0.04454069978462521,8.11,8.11,True,True,0.0,-0.09595202398800595,5.436749773234928,0.0,False,0.012038628545135932,0.05483069426897025,0.9673550966022652,0.9407061958694204,True,True,True,True,True,True,True,100,强趋势池
002824,和胜股份,2026-06-15,31.74,26.1005,24.6485,22.700833333333332,0.017543517670220776,0.05058606237124397,0.24960629921259847,0.22453703703703698,0.6609105180533752,718163578.0,554171544.7,1.29592286877302,0.11238411056020806,0.09196497459745197,31.74,31.74,True,True,0.0,-0.13990997749437362,1.2916530999929692,2.0,False,0.012038628545135932,0.05483069426897025,0.963690872751499,0.966688874083944,True,True,True,True,True,True,True,98,强趋势池
000823,超声电子,2026-06-15,20.09,17.063499999999998,15.675500000000001,15.0295,0.030497931575927506,0.028497380996642896,0.26272784412319283,0.23554735547355454,0.31221423905943824,1976215009.8,1265400667.25,1.5617306525487766,0.17835050284241435,0.12706708570303882,20.33,20.33,False,False,-0.01180521396950307,-0.0641176470588235,1.3290567937399251,1.0,False,0.012038628545135932,0.05483069426897025,0.9680213191205863,0.9260493004663558,True,True,True,True,True,True,True,87,强趋势池
002125,湘潭电化,2026-06-15,19.1,15.763,14.5125,14.405249999999999,0.062196765498652384,0.02682783018867929,0.2767379679144386,0.3488700564971752,0.2993197278911566,1592378905.4,925350595.7,1.7208384722499834,0.1397653188874361,0.08922184018885641,19.37,19.37,False,False,-0.013939081053174984,-0.06753554502369663,1.2231110569348413,1.0,False,0.012038628545135932,0.05483069426897025,0.9823451032644903,0.9217188540972685,True,True,True,True,True,True,True,87,强趋势池
002768,国恩股份,2026-06-15,51.29,43.969,38.144999999999996,37.41041666666667,0.025527994495562645,0.040190522072291124,0.19417927823050052,0.20966981132075468,0.49664429530201337,627491099.4,472326722.45,1.3285106888408702,0.05112995456104552,0.04043527024685547,52.04,52.04,False,False,-0.014411990776325934,-0.09687228496959166,3.341854164591244,0.0,False,0.012038628545135932,0.05483069426897025,0.9613590939373751,0.9530313124583611,True,True,True,True,True,True,True,87,强趋势池
002832,比音勒芬,2026-06-15,21.7,19.8075,18.338166666666666,16.65116666666667,0.011696503817963722,0.037745102662529284,0.10320284697508875,0.09485368314833487,0.33456334563345624,355422862.4,255036052.2,1.3936181152979752,0.04393348669781509,0.03206431904465991,21.73,21.73,False,False,-0.0013805798435343464,-0.07539682539682535,1.5972341719476975,0.0,False,0.012038628545135932,0.05483069426897025,0.9107261825449701,0.9307128580946036,True,True,True,True,True,True,True,87,强趋势池
601233,桐昆股份,2026-06-15,23.47,20.3695,20.006166666666665,19.86375,0.010266584004959611,0.0003833620854896136,0.1811776547559134,0.18475517415446752,0.22367049009384776,1350114296.0,948177769.3,1.423904187288353,0.02586263143298146,0.01932207372182081,24.53,24.53,False,False,-0.043212392988177806,-0.06546795758414026,1.8499530176694585,1.0,False,0.012038628545135932,0.05483069426897025,0.9510326449033978,0.899400399733511,True,True,True,True,True,True,True,86,强趋势池
603328,依顿电子,2026-06-15,14.24,12.867500000000001,12.5305,12.0995,0.023789632812189376,0.011775313559778233,0.15024232633279477,0.16530278232405893,0.15772357723577235,911244230.2,649892358.8,1.4021463983398355,0.06731143829357253,0.050108879918387174,14.7,14.72,False,False,-0.03260869565217395,-0.05499276410998555,1.6741737544178312,0.0,False,0.012038628545135932,0.05483069426897025,0.9470353097934711,0.8710859427048634,True,True,True,True,True,True,True,86,强趋势池
605208,永茂泰,2026-06-15,15.94,14.6965,14.2895,13.804833333333333,0.006299428258413453,0.024422592092528728,0.11859649122807014,0.0962861072902339,0.27724358974358965,265813845.0,189716301.05,1.4011123110077102,0.05258091774261982,0.03892586197490448,16.12,16.55,False,False,-0.036858006042296165,-0.052917232021709615,2.2396798355571206,0.0,False,0.012038628545135932,0.05483069426897025,0.9113924050632911,0.9157228514323784,True,True,True,True,True,True,True,86,强趋势池
002937,兴瑞科技,2026-06-15,40.42,34.8005,31.539666666666665,27.898916666666665,0.023875371443702553,0.04856682162982828,0.23797856049004595,0.1290502793296091,0.6110003985651655,607802867.6,444547651.9,1.3672389562789187,0.05242564902497624,0.04144743310121242,40.77,40.77,False,False,-0.008584743684081464,-0.14281805745554033,2.057957100851281,0.0,False,0.012038628545135932,0.05483069426897025,0.930379746835443,0.9620253164556962,True,True,True,True,True,True,True,85,强趋势池
