code,name,signal_date,close,ma20,ma60,ma120,ma20_slope_5,ma60_slope_10,ret10,ret20,ret60,amount_ma5,amount_ma20,amount_ratio_5_20,turnover_ma5,turnover_ma20,high20,high60,is_20d_high,is_60d_high,dist_to_60d_high,max_dd20,up_down_amount_ratio20,limit_up_count_5,heavy_bearish_candle,bench_ret20,bench_ret60,ret20_rank_pct,ret60_rank_pct,basic_liquid,trend_basic,relative_strength,volume_ok,near_breakout,risk_ok,candidate,score,status
600667,太极实业,2026-06-11,17.51,14.208000000000002,11.543166666666666,10.390250000000002,0.07603756437443221,0.07781011220218192,0.28466617754952317,0.38309636650868883,0.7099609375000002,5413547345.2,4433670509.55,1.2210080414273845,0.16220646686858248,0.14839251427230835,17.51,17.51,True,True,0.0,-0.09276844411979546,1.475791143184991,1.0,False,-0.03910493576584195,0.011409381599180923,0.987017310252996,0.9770306258322237,True,True,True,True,True,True,True,100,强趋势池
600353,旭光电子,2026-06-11,29.94,24.0575,18.667333333333332,18.05366666666667,0.08391529623789151,0.0746159824229804,0.25745485090298215,0.4230038022813689,0.8771159874608152,2182063306.4,1739948728.75,1.2540963249920707,0.0991341334003443,0.08717772584912792,29.94,29.94,True,True,0.0,-0.10004050222762262,1.7232586072960185,1.0,False,-0.03910493576584195,0.011409381599180923,0.9890146471371505,0.9830226364846871,True,True,True,True,True,True,True,98,强趋势池
000823,超声电子,2026-06-11,19.1,16.773000000000003,15.559,14.968333333333334,0.01295407192680531,0.022878180264282344,0.12352941176470589,0.13420427553444192,0.21966794380587484,1788789378.2,1122929180.4,1.5929672230646041,0.16833280301004713,0.11594384807932319,19.57,19.57,False,False,-0.024016351558507898,-0.06449631449631454,1.377601015016025,0.0,False,-0.03910493576584195,0.011409381599180923,0.9464047936085219,0.9211051930758988,True,True,True,True,True,True,True,87,强趋势池
600060,海信视像,2026-06-11,27.98,25.646499999999996,24.0485,23.961583333333337,0.009287499262115695,0.025427643501311215,0.07244154848600992,0.11607499002792188,0.2535842293906809,546472756.6,391280437.35,1.3966268293428137,0.015970274214895462,0.01163513266060178,28.38,28.38,False,False,-0.014094432699083836,-0.06641791044776124,1.3932084433223075,0.0,False,-0.03910493576584195,0.011409381599180923,0.9400798934753661,0.9310918774966711,True,True,True,True,True,True,True,87,强趋势池
601838,成都银行,2026-06-11,19.76,18.8635,18.1155,17.216833333333334,0.0061874916655553225,0.0210229674510356,0.07216494845360844,0.05386666666666673,0.152186588921283,525028214.6,426868922.95,1.229951833859542,0.0063824015533716595,0.00532321342781847,19.96,19.96,False,False,-0.01002004008016033,-0.024857586742620397,1.2745031075814799,0.0,False,-0.03910493576584195,0.011409381599180923,0.9104527296937417,0.894474034620506,True,True,True,True,True,True,True,87,强趋势池
603328,依顿电子,2026-06-11,13.98,12.6965,12.490166666666669,12.056333333333333,0.012520435424060006,0.008790114150333928,0.07787201233616026,0.1274193548387097,0.10426540284360186,898395889.4,593867439.85,1.5127885940790393,0.0680776610003877,0.04646405951518425,13.99,14.72,True,False,-0.05027173913043481,-0.05499276410998555,1.6929239859162875,0.0,False,-0.03910493576584195,0.011409381599180923,0.9450732356857523,0.8718375499334221,True,True,True,True,True,True,True,87,强趋势池
002815,崇达技术,2026-06-11,17.73,16.675,15.449000000000002,14.984000000000002,0.025302056752851465,0.023914988567199646,0.039882697947213996,0.10743285446595863,0.12571428571428567,1839199953.8,1333727320.85,1.3789924859812097,0.1339069764924586,0.10093772423427357,18.49,18.49,False,False,-0.041103299080583966,-0.04731457800511507,1.2433070453033397,0.0,False,-0.03910493576584195,0.011409381599180923,0.936750998668442,0.8821571238348869,True,True,True,True,True,True,True,86,强趋势池
003043,华亚智能,2026-06-11,82.01,65.0965,57.94050000000001,54.15866666666667,0.06282602839253215,0.04743296173546252,0.3311150787209869,0.40765533813937527,0.6695846905537461,690425932.4,454465078.6,1.5192056879857259,0.11089796883238398,0.08127073168447323,82.7,82.7,False,False,-0.008343409915356648,-0.10144927536231885,2.689048116868501,2.0,False,-0.03910493576584195,0.011409381599180923,0.9880159786950732,0.9750332889480693,True,True,True,True,True,True,True,85,强趋势池
603976,正川股份,2026-06-11,25.0,22.269,20.770333333333333,20.35,0.02529984576072164,0.02195251957849842,0.15633672525439413,0.17591721542803374,0.2581781580271765,156608908.0,122112018.6,1.2825019993568432,0.04435168739885505,0.0352633933573739,25.74,25.74,False,False,-0.028749028749028738,-0.13079130791307914,1.8382397405392967,0.0,False,-0.03910493576584195,0.011409381599180923,0.9573901464713716,0.9320905459387483,True,True,True,True,True,True,True,85,强趋势池
601208,东材科技,2026-06-11,61.72,53.205999999999996,41.20483333333333,34.34725,0.05936345807325094,0.10833710655734063,0.13393349255925036,0.33390966068727024,0.8595962639349202,6126162537.4,4887143749.8,1.2535261598660168,0.10154337460437594,0.08982156155847898,64.34,64.34,False,False,-0.0407211687907989,-0.12199154877824725,1.2687396795348431,1.0,False,-0.03910493576584195,0.011409381599180923,0.9826897470039947,0.9826897470039947,True,True,True,True,True,True,True,84,趋势观察池
