date,open,close,high,low,volume,amount,pct_chg,change,turnover,amplitude,outstanding_share
2023-06-26,5.11,5.14,5.16,5.1,7000882.0,37602961.0,,,0.006487331758961757,,1079162013.0
2023-06-27,5.15,5.2,5.22,5.12,6278838.0,34105452.0,1.1673151750972943,0.0600000000000005,0.005818253352474148,1.9455252918287869,1079162013.0
2023-06-28,5.23,5.25,5.27,5.18,7096600.0,38908737.0,0.9615384615384581,0.04999999999999982,0.0065760283576623635,1.7307692307692282,1079162013.0
2023-06-29,5.24,5.22,5.28,5.22,4424200.0,24296157.0,-0.5714285714285783,-0.03000000000000025,0.004099662466529018,1.1428571428571523,1079162013.0
2023-06-30,5.25,5.26,5.29,5.22,4554600.0,25128992.0,0.766283524904221,0.040000000000000036,0.004219485409639508,1.340996168582381,1079420725.0
2023-07-03,5.29,5.31,5.35,5.27,6527015.0,36335422.0,0.9505703422053147,0.04999999999999982,0.006046775690729859,1.5209125475285186,1079420725.0
2023-07-04,5.32,5.31,5.37,5.3,5384416.0,29499333.0,0.0,0.0,0.004988245894574611,1.3182674199623405,1079420725.0
2023-07-05,5.31,5.33,5.35,5.3,5093999.0,27913081.0,0.37664783427495685,0.020000000000000462,0.004719196956311914,0.9416195856873789,1079420725.0
2023-07-06,5.33,5.35,5.35,5.31,3921802.0,21499847.0,0.37523452157597337,0.019999999999999574,0.0036332468973115186,0.7504690431519707,1079420725.0
2023-07-07,5.34,5.33,5.37,5.29,4464160.0,24429200.0,-0.37383177570092796,-0.019999999999999574,0.004135699729130178,1.4953271028037398,1079420725.0
2023-07-10,5.34,5.31,5.38,5.29,4056740.0,22195233.0,-0.37523452157599557,-0.020000000000000462,0.0037582565407941375,1.6885553470919297,1079420725.0
2023-07-11,5.33,5.35,5.35,5.29,4223670.0,23126439.0,0.7532956685499137,0.040000000000000036,0.00391290430337068,1.1299435028248515,1079420725.0
2023-07-12,5.38,5.34,5.39,5.31,3883069.0,21324054.0,-0.18691588785045843,-0.009999999999999787,0.003597363761938145,1.4953271028037398,1079420725.0
2023-07-13,5.34,5.37,5.38,5.34,4413930.0,24348616.0,0.5617977528090012,0.03000000000000025,0.004089165510510279,0.7490636704119857,1079420725.0
2023-07-14,5.37,5.38,5.39,5.34,5653906.0,31234826.0,0.18621973929235924,0.009999999999999787,0.005237907582328475,0.9310986964618215,1079420725.0
2023-07-17,5.38,5.42,5.43,5.33,7574432.0,41891265.0,0.743494423791824,0.040000000000000036,0.007017126709328284,1.8587360594795475,1079420725.0
2023-07-18,5.41,5.39,5.41,5.36,4558833.0,25240290.0,-0.5535055350553542,-0.03000000000000025,0.004223406957467858,0.9225092250922476,1079420725.0
2023-07-19,5.39,5.44,5.5,5.38,7887731.0,44180951.0,0.927643784786647,0.05000000000000071,0.007307374054727363,2.2263450834879426,1079420725.0
2023-07-20,5.45,5.4,5.46,5.39,6526100.0,36425620.0,-0.7352941176470562,-0.040000000000000036,0.006045928013842795,1.2867647058823581,1079420725.0
2023-07-21,5.39,5.39,5.44,5.37,4533282.0,25173892.0,-0.18518518518519933,-0.010000000000000675,0.0041997359278051665,1.2962962962963014,1079420725.0
2023-07-24,5.37,5.39,5.4,5.35,3545277.0,19626620.0,0.0,0.0,0.0032844255422277537,0.9276437847866551,1079420725.0
2023-07-25,5.42,5.42,5.45,5.41,5531738.0,30896817.0,0.5565862708719838,0.03000000000000025,0.005124728358351652,0.7421150278293143,1079420725.0
2023-07-26,5.44,5.5,5.53,5.41,8085799.0,45673151.0,1.4760147601476037,0.08000000000000007,0.007490868771303238,2.214022140221404,1079420725.0
2023-07-27,5.49,5.46,5.52,5.43,6451020.0,36385594.0,-0.727272727272732,-0.040000000000000036,0.0059763721879622055,1.6363636363636338,1079420725.0
2023-07-28,5.43,5.49,5.51,5.41,6115500.0,34415211.0,0.5494505494505475,0.03000000000000025,0.005665538800915648,1.831501831501825,1079420725.0
2023-07-31,5.48,5.53,5.54,5.46,7061300.0,40095548.0,0.7285974499089187,0.040000000000000036,0.006541749511062982,1.4571948998178519,1079420725.0
2023-08-01,5.55,5.54,5.57,5.51,5775408.0,32863011.0,0.1808318264014508,0.009999999999999787,0.005350469808702255,1.084990958408689,1079420725.0
2023-08-02,5.52,5.54,5.58,5.51,5061100.0,28894606.0,0.0,0.0,0.004688718571713546,1.2635379061371892,1079420725.0
2023-08-03,5.53,5.55,5.56,5.5,4816480.0,27443103.0,0.18050541516245744,0.009999999999999787,0.00446209701967692,1.0830324909747222,1079420725.0
2023-08-04,5.56,5.5,5.61,5.48,8273500.0,47026302.0,-0.9009009009009028,-0.04999999999999982,0.00766475926242754,2.3423423423423406,1079420725.0
2023-08-07,5.48,5.46,5.5,5.43,5580300.0,31358421.0,-0.727272727272732,-0.040000000000000036,0.005169717303695461,1.272727272727278,1079420725.0
2023-08-08,5.48,5.42,5.48,5.4,4962432.0,27706846.0,-0.73260073260073,-0.040000000000000036,0.004597310284180434,1.4652014652014667,1079420725.0
2023-08-09,5.41,5.38,5.43,5.37,3980537.0,22103038.0,-0.7380073800738018,-0.040000000000000036,0.0036876603420783866,1.1070110701106939,1079420725.0
2023-08-10,5.39,5.39,5.42,5.39,3498600.0,19446785.0,0.18587360594795044,0.009999999999999787,0.003241182903913578,0.5576208178438709,1079420725.0
2023-08-11,5.42,5.31,5.43,5.29,8074197.0,44388456.0,-1.4842300556586308,-0.08000000000000007,0.007480120413659836,2.5974025974025916,1079420725.0
2023-08-14,5.27,5.33,5.35,5.24,5446558.0,29674897.0,0.37664783427495685,0.020000000000000462,0.005045815661914403,2.0715630885122303,1079420725.0
2023-08-15,5.33,5.34,5.38,5.27,3755524.0,20570952.0,0.18761726078799779,0.009999999999999787,0.003479203162418435,2.0637898686679232,1079420725.0
2023-08-16,5.33,5.3,5.34,5.27,3564800.0,19451744.0,-0.7490636704119868,-0.040000000000000036,0.003302512095086927,1.310861423220979,1079420725.0
2023-08-17,5.29,5.4,5.41,5.24,7300500.0,39996827.0,1.8867924528301883,0.10000000000000053,0.006763349851375144,3.207547169811319,1079420725.0
2023-08-18,5.38,5.45,5.51,5.37,11509750.0,64654155.0,0.92592592592593,0.04999999999999982,0.010662895137574832,2.592592592592587,1079420725.0
2023-08-21,5.46,5.51,5.57,5.43,10402900.0,58999791.0,1.1009174311926495,0.05999999999999961,0.00963748403107602,2.5688073394495516,1079420725.0
2023-08-22,5.51,5.42,5.54,5.34,9471100.0,52785801.0,-1.6333938294010864,-0.08999999999999986,0.008774243240512174,3.629764065335757,1079420725.0
2023-08-23,5.45,5.49,5.54,5.39,11098059.0,62663327.0,1.291512915129167,0.07000000000000028,0.010281495197343001,2.7675276752767592,1079420725.0
2023-08-24,5.45,5.43,5.48,5.37,9521900.0,52968511.0,-1.0928961748634003,-0.0600000000000005,0.008821305520143687,2.0036429872495503,1079420725.0
2023-08-25,5.4,5.51,5.63,5.37,15969985.0,91084238.0,1.4732965009208066,0.08000000000000007,0.014794958657107496,4.788213627992629,1079420725.0
2023-08-28,5.64,5.53,5.74,5.5,17957601.0,103495967.0,0.3629764065335772,0.020000000000000462,0.01663633149159703,4.355716878402908,1079420725.0
2023-08-29,5.56,5.59,5.6,5.49,14049126.0,80262486.0,1.0849909584086825,0.05999999999999961,0.013015431031306167,1.9891500904159027,1079420725.0
2023-08-30,5.55,5.49,5.6,5.48,11153640.0,63307174.0,-1.7889087656529412,-0.09999999999999964,0.010332986704512274,2.146690518783528,1079420725.0
2023-08-31,5.46,5.33,5.5,5.32,10648144.0,58827454.0,-2.914389799635708,-0.16000000000000014,0.009864683670956938,3.2786885245901587,1079420725.0
2023-09-01,5.33,5.24,5.35,5.23,11213203.0,60675474.0,-1.6885553470919246,-0.08999999999999986,0.010388167227380223,2.2514071294558953,1079420725.0
2023-09-04,5.24,5.29,5.3,5.21,10177957.0,55151256.0,0.9541984732824416,0.04999999999999982,0.009429091701013985,1.7175572519083944,1079420725.0
2023-09-05,5.28,5.24,5.29,5.22,7313800.0,39422557.0,-0.9451795841209809,-0.04999999999999982,0.006775671274979457,1.3232514177693815,1079420725.0
2023-09-06,5.22,5.19,5.23,5.16,7807134.0,41678073.0,-0.9541984732824416,-0.04999999999999982,0.0072327071541080515,1.3358778625954253,1079420725.0
2023-09-07,5.19,5.09,5.2,5.08,10284347.0,54239618.0,-1.9267822736030893,-0.10000000000000053,0.009527653825620219,2.3121387283237014,1079420725.0
2023-09-08,5.09,5.1,5.12,5.06,5520100.0,28949943.0,0.19646365422396617,0.009999999999999787,0.005113946649486464,1.1787819253438212,1079420725.0
2023-09-11,5.1,5.16,5.18,5.07,7538267.0,39860081.0,1.1764705882353121,0.0600000000000005,0.006983622627775653,2.156862745098028,1079420725.0
2023-09-12,5.21,5.17,5.22,5.14,4688237.0,24932832.0,0.19379844961240345,0.009999999999999787,0.00434328977702369,1.5503875968992262,1079420725.0
2023-09-13,5.18,5.17,5.18,5.12,5761700.0,30556621.0,0.0,0.0,0.005337770404584366,1.1605415860734933,1079420725.0
2023-09-14,5.17,5.15,5.18,5.12,4139028.0,21946815.0,-0.3868471953578201,-0.019999999999999574,0.0038344900224145688,1.1605415860734933,1079420725.0
2023-09-15,5.15,5.13,5.15,5.09,5112798.0,26960931.0,-0.3883495145631133,-0.020000000000000462,0.004736612779044056,1.1650485436893299,1079420725.0
2023-09-18,5.13,5.15,5.16,5.08,5290365.0,27896634.0,0.3898635477582957,0.020000000000000462,0.004901114901235568,1.5594541910331399,1079420725.0
2023-09-19,5.15,5.14,5.18,5.12,4507750.0,23908260.0,-0.1941747572815622,-0.010000000000000675,0.004176082500176194,1.1650485436893128,1079420725.0
2023-09-20,5.13,5.15,5.19,5.09,7673700.0,40618217.0,0.1945525291829009,0.010000000000000675,0.00710909085055783,1.9455252918288042,1079420725.0
2023-09-21,5.13,5.11,5.21,5.11,6907000.0,36704174.0,-0.7766990291262155,-0.040000000000000036,0.0063988024687964004,1.941747572815527,1079420725.0
2023-09-22,5.1,5.13,5.14,5.08,5978500.0,31445575.0,0.3913894324853118,0.019999999999999574,0.005538618873562947,1.174168297455961,1079420725.0
2023-09-25,5.13,5.12,5.16,5.09,4559962.0,24040022.0,-0.19493177387913674,-0.009999999999999787,0.004224452888839984,1.3645224171540018,1079420725.0
2023-09-26,5.12,5.08,5.13,5.07,5276797.0,27664141.0,-0.78125,-0.040000000000000036,0.004888545196313513,1.1718749999999925,1079420725.0
2023-09-27,5.06,5.07,5.13,5.06,5657765.0,29619739.0,-0.19685039370078705,-0.009999999999999787,0.005241482648019381,1.3779527559055174,1079420725.0
2023-09-28,5.04,5.07,5.1,5.04,5956727.0,31100837.0,0.0,0.0,0.005518447869342142,1.1834319526627142,1079420725.0
2023-10-09,5.05,5.01,5.07,5.01,6876560.0,35617962.0,-1.183431952662728,-0.0600000000000005,0.006370602157930588,1.1834319526627315,1079420725.0
2023-10-10,5.03,4.98,5.05,4.97,4990269.0,25682536.0,-0.5988023952095634,-0.02999999999999936,0.004623099116426544,1.5968063872255505,1079420725.0
2023-10-11,4.99,4.98,5.01,4.96,3965500.0,20330672.0,0.0,0.0,0.0036737297220228934,1.0040160642570244,1079420725.0
2023-10-12,5.0,5.02,5.04,4.97,3585652.0,18452887.0,0.8032128514056103,0.03999999999999915,0.0033218298638837047,1.4056224899598448,1079420725.0
2023-10-13,5.01,4.97,5.02,4.96,3250800.0,16657746.0,-0.9960159362549792,-0.04999999999999982,0.003011615327285846,1.1952191235059684,1079420725.0
2023-10-16,4.99,4.95,5.0,4.92,4759657.0,24264618.0,-0.4024144869215207,-0.019999999999999574,0.004409454895356026,1.6096579476861181,1079420725.0
2023-10-17,4.95,4.95,4.97,4.94,2109460.0,10743192.0,0.0,0.0,0.0019542518974702845,0.6060606060605931,1079420725.0
2023-10-18,4.95,4.82,4.96,4.82,5634400.0,28162018.0,-2.626262626262621,-0.1299999999999999,0.005219836778657367,2.828282828282822,1079420725.0
2023-10-19,4.83,4.78,4.86,4.77,4386700.0,21717515.0,-0.8298755186721962,-0.040000000000000036,0.004063939016920395,1.8672199170124633,1079420725.0
2023-10-20,4.77,4.79,4.84,4.76,3517200.0,17373274.0,0.20920502092049986,0.009999999999999787,0.003258414368503069,1.673640167364018,1079420725.0
2023-10-23,4.78,4.69,4.78,4.66,4571552.0,22134853.0,-2.087682672233815,-0.09999999999999964,0.004235190129409457,2.5052192066805867,1079420725.0
2023-10-24,4.69,4.82,4.82,4.69,4898870.0,24032238.0,2.771855010660973,0.1299999999999999,0.004538424996425745,2.7718550106609783,1079420725.0
2023-10-25,4.86,4.94,4.97,4.83,7710135.0,39123917.0,2.4896265560165887,0.1200000000000001,0.007142845066273857,2.9045643153526903,1079420725.0
2023-10-26,4.92,4.95,4.97,4.89,4593800.0,23304552.0,0.2024291497975561,0.009999999999999787,0.0042558011844732735,1.6194331983805683,1079420725.0
2023-10-27,4.96,5.0,5.01,4.93,4610862.0,23596349.0,1.0101010101010166,0.04999999999999982,0.004271607810754236,1.6161616161616175,1079420725.0
2023-10-30,4.99,4.99,5.02,4.97,4489425.0,23043372.0,-0.20000000000000018,-0.009999999999999787,0.004159105801864236,0.9999999999999963,1079420725.0
2023-10-31,4.99,5.04,5.07,4.97,7776198.0,40272344.0,1.002004008016022,0.04999999999999982,0.007204047337519854,2.004008016032075,1079420725.0
2023-11-01,5.04,5.05,5.07,5.02,4383404.0,22727602.0,0.1984126984126977,0.009999999999999787,0.004060885527281311,0.9920634920635062,1079420725.0
