date,open,close,high,low,volume,amount,pct_chg,change,turnover,amplitude,outstanding_share
2023-06-26,4.08,4.01,4.12,4.0,9126700.0,36924271.0,,,0.013325548282499813,,684902400.0
2023-06-27,4.01,4.15,4.16,4.01,8231700.0,33905148.0,3.4912718204488824,0.14000000000000057,0.01201879275061673,3.740648379052378,684902400.0
2023-06-28,4.15,4.18,4.19,4.04,8506200.0,35061091.0,0.7228915662650381,0.02999999999999936,0.012419579782462435,3.6144578313253093,684902400.0
2023-06-29,4.2,4.24,4.26,4.15,10930100.0,46197642.0,1.435406698564612,0.0600000000000005,0.015958624177693056,2.631578947368408,684902400.0
2023-06-30,4.26,4.25,4.27,4.22,8730600.0,37033813.0,0.2358490566037652,0.009999999999999787,0.012747217705763625,1.1792452830188638,684902400.0
2023-07-03,4.26,4.25,4.35,4.2,9360801.0,39847837.0,0.0,0.0,0.013667350267716977,3.52941176470587,684902400.0
2023-07-04,4.27,4.31,4.31,4.23,11510753.0,49380649.0,1.4117647058823346,0.05999999999999961,0.016806413585351725,1.8823529411764512,684902400.0
2023-07-05,4.31,4.28,4.34,4.26,6861809.0,29462236.0,-0.6960556844547439,-0.02999999999999936,0.010018666893268297,1.856148491879352,684902400.0
2023-07-06,4.26,4.28,4.31,4.25,6666101.0,28504605.0,0.0,0.0,0.0097329210702138,1.4018691588784955,684902400.0
2023-07-07,4.28,4.23,4.28,4.2,7195620.0,30469565.0,-1.1682242990654124,-0.04999999999999982,0.010506051665171563,1.8691588785046744,684902400.0
2023-07-10,4.25,4.21,4.28,4.2,5039120.0,21338685.0,-0.47281323877069736,-0.020000000000000462,0.007357427861254392,1.8912529550827437,684902400.0
2023-07-11,4.25,4.3,4.32,4.21,9253935.0,39600909.0,2.13776722090262,0.08999999999999986,0.013511319277023997,2.6128266033254235,684902400.0
2023-07-12,4.3,4.3,4.34,4.28,9232478.0,39799725.0,0.0,0.0,0.013479990725685878,1.3953488372092933,684902400.0
2023-07-13,4.29,4.31,4.35,4.28,8688140.0,37446210.0,0.23255813953488857,0.009999999999999787,0.012685223471256635,1.627906976744172,684902400.0
2023-07-14,4.32,4.24,4.32,4.23,7777300.0,33204874.0,-1.6241299303944134,-0.0699999999999994,0.01135534055655229,2.088167053364266,684902400.0
2023-07-17,4.24,4.31,4.34,4.21,10118700.0,43397921.0,1.6509433962264008,0.0699999999999994,0.014773929832922179,3.066037735849054,684902400.0
2023-07-18,4.3,4.42,4.48,4.27,26733530.0,117946895.0,2.5522041763341052,0.11000000000000032,0.03903261252990207,4.8723897911833145,684902400.0
2023-07-19,4.44,4.47,4.6,4.39,32070219.0,143983511.0,1.1312217194570096,0.04999999999999982,0.04682450959435972,4.751131221719456,684902400.0
2023-07-20,4.49,4.43,4.57,4.4,22152179.0,98896328.0,-0.8948545861297563,-0.040000000000000036,0.032343555811747776,3.8031319910514525,684902400.0
2023-07-21,4.42,4.34,4.42,4.3,15377576.0,66907387.0,-2.0316027088036037,-0.08999999999999986,0.022452215089332435,2.7088036117381518,684902400.0
2023-07-24,4.34,4.38,4.45,4.31,15957100.0,69992836.0,0.9216589861751112,0.040000000000000036,0.02329835608694027,3.2258064516129163,684902400.0
2023-07-25,4.4,4.37,4.43,4.34,16433800.0,71839249.0,-0.22831050228310223,-0.009999999999999787,0.023994367664648276,2.054794520547942,684902400.0
2023-07-26,4.36,4.31,4.38,4.28,14323900.0,61694074.0,-1.3729977116704872,-0.0600000000000005,0.020913782752111833,2.2883295194507927,684902400.0
2023-07-27,4.29,4.33,4.39,4.29,13536601.0,58745072.0,0.46403712296985145,0.020000000000000462,0.019764277362730807,2.32018561484918,684902400.0
2023-07-28,4.32,4.3,4.35,4.24,11947700.0,51365049.0,-0.6928406466512715,-0.03000000000000025,0.017444383316513417,2.5404157043879776,684902400.0
2023-07-31,4.31,4.34,4.35,4.28,10719941.0,46225174.0,0.9302325581395321,0.040000000000000036,0.0156517789980003,1.627906976744172,684902400.0
2023-08-01,4.34,4.48,4.65,4.31,46172840.0,206721499.0,3.2258064516129226,0.14000000000000057,0.06741521127681842,7.834101382488496,684902400.0
2023-08-02,4.44,4.45,4.48,4.39,26184801.0,115947135.0,-0.6696428571428603,-0.03000000000000025,0.03823143414302534,2.008928571428588,684902400.0
2023-08-03,4.44,4.33,4.45,4.3,17789100.0,77347575.0,-2.696629213483148,-0.1200000000000001,0.0259731897566719,3.37078651685394,684902400.0
2023-08-04,4.33,4.2,4.35,4.19,24868526.0,105329784.0,-3.002309468822173,-0.1299999999999999,0.036309590972377966,3.6951501154734236,684902400.0
2023-08-07,4.16,4.27,4.3,4.15,18623800.0,78996704.0,1.6666666666666607,0.0699999999999994,0.027191903547133137,3.5714285714285587,684902400.0
2023-08-08,4.23,4.13,4.26,4.13,15925400.0,66519056.0,-3.2786885245901565,-0.13999999999999968,0.023252072120056814,3.044496487119436,684902400.0
2023-08-09,4.13,4.06,4.13,4.04,11548500.0,46976348.0,-1.6949152542372947,-0.07000000000000028,0.01686152654743216,2.1791767554479384,684902400.0
2023-08-10,4.06,4.08,4.09,4.04,7026771.0,28544208.0,0.49261083743843415,0.020000000000000462,0.01025952164863198,1.2315270935960547,684902400.0
